seqnames	start	end
chr1	29230650	29231340
chr1	29236305	29236744
chr1	29259658	29259823
chr1	29427465	29427593
chr1	29746783	29746932
chr1	29933813	29934099
chr1	30140570	30140781
chr1	30277682	30277800
chr1	30551186	30551329
chr1	30685298	30685762
chr1	30717992	30719622
chr1	30743597	30744489
chr1	30748707	30750115
chr1	30753867	30754045
chr1	30756218	30757219
chr1	30757352	30757860
chr1	30759851	30760042
chr1	30762802	30762933
chr1	30766011	30766153
chr1	30779544	30779878
chr1	30782459	30783061
chr1	30824470	30824623
chr1	30929022	30929228
chr1	30929353	30929993
chr1	30947308	30947452
chr1	30961745	30961858
chr1	30963134	30963255
chr1	30975032	30975155
chr1	30995677	30995813
chr1	31010048	31010871
chr1	31019457	31019966
chr1	31023611	31023811
chr1	31024837	31024966
chr1	31036753	31037044
chr1	31054386	31055111
chr1	31058110	31058537
chr1	31065013	31066117
chr1	31103292	31103565
chr1	31150472	31150677
chr1	31155152	31155739
chr1	31162821	31162998
chr1	31182376	31182602
chr1	31243951	31244123
chr1	31257573	31257786
chr1	31296387	31297597
chr1	31373392	31373814
chr1	31394555	31395156
chr1	31413016	31413351
chr1	31432963	31433214
chr1	31535586	31535741
chr1	31548851	31549565
chr1	31564191	31564477
chr1	31596387	31596620
chr1	31605922	31606279
chr1	31644379	31645459
chr1	31705273	31705493
chr1	31715614	31715772
chr1	31736876	31737032
chr1	31760646	31761223
chr1	31762753	31762861
chr1	31763984	31764230
chr1	31764606	31764772
chr1	31772081	31772806
chr1	31788307	31789609
chr1	31814827	31814975
chr1	31815727	31816195
chr1	31826849	31827640
chr1	31848293	31849266
chr1	31889151	31889950
chr1	31899495	31899669
chr1	31905023	31905208
chr1	31905236	31905375
chr1	31911039	31911254
chr1	31912848	31913221
chr1	31922346	31922754
chr1	31924016	31924166
chr1	31927354	31927501
chr1	31928662	31929044
chr1	31934767	31935439
chr1	31936933	31938644
chr1	31939801	31940525
chr1	31943899	31944724
chr1	31956088	31956435
chr1	31957787	31957993
chr1	31964091	31964483
chr1	31981979	31982387
chr1	31984723	31985733
chr1	32003530	32003819
chr1	32013307	32014440
chr1	32014786	32015218
chr1	32062797	32062932
chr1	32063480	32063652
chr1	32072494	32073558
chr1	32107889	32109136
chr1	32112873	32113090
chr1	32170029	32170150
chr1	32179059	32179289
chr1	32179431	32180574
chr1	32200279	32201682
chr1	32205530	32205891
chr1	32215722	32216081
chr1	32221994	32222813
chr1	32240447	32241631
chr1	32249781	32250889
chr1	32253750	32254206
chr1	32255451	32255870
chr1	32256568	32257202
chr1	32263769	32264224
chr1	32267035	32267385
chr1	32273203	32274436
chr1	32290662	32290803
chr1	32291544	32292722
chr1	32307366	32307541
chr1	32308735	32308904
chr1	32321924	32322643
chr1	32335047	32336353
chr1	32351028	32351968
chr1	32361938	32362331
chr1	32371847	32372009
chr1	32372124	32372657
chr1	32394043	32395030
chr1	32400814	32401084
chr1	32413734	32414282
chr1	32416296	32416419
chr1	32464887	32465078
chr1	32500553	32501050
chr1	32520401	32521015
chr1	32539502	32539663
chr1	32606178	32606372
chr1	32612042	32612507
chr1	32623306	32624068
chr1	32650125	32651776
chr1	32671724	32671973
chr1	32702166	32702297
chr1	32712157	32712638
chr1	32725861	32725978
chr1	32741975	32742163
chr1	32742459	32742645
chr1	32753664	32754708
chr1	32761619	32761784
chr1	32772958	32773593
chr1	32798906	32799756
chr1	32801178	32801647
chr1	32816715	32818192
chr1	32818345	32818458
chr1	32826866	32827022
chr1	32876762	32876884
chr1	32901249	32901444
chr1	32924964	32925574
chr1	32933532	32933683
chr1	32963885	32965121
chr1	32980933	32981737
chr1	32992571	32992878
chr1	33024629	33025080
chr1	33036340	33037159
chr1	33048706	33048909
chr1	33055309	33055701
chr1	33080771	33081466
chr1	33099167	33099889
chr1	33126972	33127933
chr1	33128323	33128718
chr1	33180689	33181597
chr1	33181846	33182192
chr1	33187771	33187981
chr1	33237388	33237514
chr1	33237595	33237857
chr1	33255595	33257068
chr1	33287376	33287492
chr1	33295321	33295770
chr1	33307193	33307381
chr1	33348786	33350550
chr1	33367796	33368171
chr1	33430444	33431473
chr1	33455763	33455967
chr1	33472316	33472926
chr1	33633174	33633313
chr1	34005949	34006060
chr1	34681594	34681716
chr1	34742802	34742920
chr1	34786532	34786854
chr1	34852726	34853162
chr1	34859081	34860145
chr1	34866220	34866796
chr1	34885606	34886043
chr1	34929476	34929682
chr1	34984448	34985752
chr1	35030697	35032093
chr1	35079113	35080065
chr1	35120841	35121143
chr1	35180812	35181026
chr1	35191781	35192618
chr1	35192883	35193615
chr1	35202031	35202514
chr1	35221131	35221255
chr1	35268362	35269288
chr1	35286024	35286588
chr1	35298554	35298799
chr1	35442746	35442916
chr1	35450823	35451774
chr1	35451852	35452004
chr1	35457716	35457987
chr1	35499448	35499603
chr1	35499798	35500305
chr1	35505849	35507281
chr1	35536787	35537175
chr1	35538629	35539938
chr1	35544923	35545403
chr1	35557156	35558053
chr1	35559441	35559836
chr1	35564716	35564855
chr1	35569005	35569179
chr1	35577543	35578053
chr1	35641226	35642163
chr1	35707362	35707831
chr1	35707923	35708260
chr1	35708929	35709062
chr1	35715453	35715881
chr1	35718597	35719346
chr1	35726939	35727257
chr1	35753833	35753985
chr1	35769310	35770299
chr1	35779707	35779901
chr1	35807716	35808762
chr1	35882849	35883621
chr1	35930356	35931862
chr1	35942887	35943064
chr1	36088602	36089472
chr1	36099695	36100232
chr1	36109106	36109481
chr1	36134872	36134997
chr1	36149050	36150119
chr1	36150755	36151054
chr1	36155592	36156344
chr1	36160993	36161125
chr1	36161466	36162518
chr1	36183203	36183411
chr1	36187928	36188561
chr1	36206514	36206692
chr1	36223416	36224945
chr1	36251456	36251682
chr1	36254716	36254846
chr1	36275660	36275906
chr1	36281270	36281557
chr1	36285019	36286218
chr1	36299994	36300816
chr1	36306281	36307342
chr1	36323182	36323550
chr1	36342598	36342947
chr1	36350543	36351410
chr1	36359638	36360338
chr1	36366366	36366739
chr1	36367188	36367301
chr1	36368805	36369415
chr1	36373694	36374946
chr1	36385275	36387033
chr1	36397228	36398130
chr1	36411928	36412205
chr1	36420554	36421328
chr1	36450278	36450928
chr1	36459021	36459141
chr1	36463906	36464938
chr1	36536073	36536213
chr1	36539724	36539837
chr1	36617188	36617360
chr1	36704073	36704204
chr1	37102287	37102408
chr1	37434426	37434637
chr1	37454818	37455259
chr1	37473382	37474795
chr1	37477213	37477759
chr1	37478626	37479087
chr1	37479531	37480054
chr1	37487318	37487770
chr1	37513741	37515303
chr1	37531843	37532067
chr1	37553886	37554472
chr1	37595409	37596420
chr1	37603267	37603377
chr1	37622107	37622270
chr1	37673857	37674538
chr1	37682454	37682921
chr1	37689796	37690764
chr1	37692044	37692703
chr1	37753042	37753198
chr1	37776831	37776968
chr1	37777258	37777566
chr1	37793809	37794433
chr1	37807567	37808607
chr1	37859337	37860336
chr1	37867937	37868069
chr1	37878009	37878202
chr1	37930720	37930887
chr1	37931255	37932145
chr1	37946953	37947135
chr1	37989517	37990408
chr1	38004358	38004613
chr1	38009358	38009645
chr1	38012374	38013139
chr1	38019013	38019190
chr1	38027971	38028653
chr1	38030093	38030525
chr1	38046470	38047304
chr1	38054327	38054510
chr1	38071972	38072106
chr1	38153826	38153986
chr1	38207790	38207942
chr1	38475259	38475425
chr1	38484162	38484356
chr1	38527334	38527916
chr1	38533938	38534314
chr1	38559203	38560299
chr1	38587138	38587632
chr1	38617833	38618067
chr1	38720574	38720747
chr1	38801241	38801578
chr1	38835168	38835620
chr1	38836996	38837127
chr1	38859088	38860412
chr1	38872822	38873918
chr1	38932036	38932214
chr1	38964098	38964407
chr1	38977715	38978324
chr1	38990625	38992118
chr1	38996956	38997335
chr1	38997627	38998049
chr1	38998073	38998255
chr1	39025778	39027154
chr1	39032986	39033173
chr1	39034109	39034461
chr1	39081911	39082039
chr1	39092317	39092586
chr1	39098511	39099022
chr1	39102523	39103132
chr1	39103259	39103435
chr1	39105259	39106137
chr1	39115460	39116038
chr1	39129632	39129789
chr1	39142672	39142923
chr1	39183528	39184581
chr1	39185625	39186046
chr1	39191691	39193629
chr1	39195822	39197508
chr1	39204480	39206323
chr1	39214889	39216566
chr1	39230299	39230418
chr1	39230839	39231439
chr1	39258497	39259056
chr1	39268323	39268465
chr1	39269733	39270004
chr1	39279101	39279252
chr1	39327674	39327841
chr1	39328299	39328415
chr1	39352922	39353119
chr1	39394543	39394932
chr1	39398282	39398906
chr1	39408499	39409554
chr1	39410966	39411150
chr1	39490803	39492082
chr1	39539085	39539562
chr1	39559266	39559778
chr1	39575081	39575881
chr1	39576011	39576272
chr1	39576358	39577135
chr1	39596433	39596557
chr1	39605713	39605888
chr1	39606031	39606433
chr1	39609721	39609984
chr1	39639424	39639959
chr1	39653612	39653823
chr1	39666838	39667076
chr1	39680911	39681200
chr1	39683833	39684275
chr1	39691046	39692210
chr1	39720146	39720445
chr1	39738634	39739315
chr1	39745153	39745273
chr1	39752041	39752174
chr1	39762693	39762859
chr1	39788490	39788676
chr1	39788839	39789544
chr1	39799061	39800061
chr1	39816645	39817704
chr1	39845427	39846333
chr1	39883085	39883653
chr1	39901298	39901450
chr1	39901611	39902651
chr1	39919434	39919907
chr1	39954956	39955868
chr1	39972573	39972787
chr1	39973616	39973929
chr1	39996156	39996298
chr1	40014276	40014856
chr1	40032393	40032714
chr1	40034637	40035201
chr1	40039493	40041272
chr1	40046386	40046674
chr1	40047668	40048091
chr1	40049744	40050096
chr1	40059333	40060253
chr1	40060473	40060647
chr1	40073642	40073879
chr1	40078647	40078907
chr1	40096785	40097771
chr1	40143968	40144487
chr1	40153112	40153409
chr1	40161007	40162010
chr1	40162847	40162969
chr1	40174321	40174440
chr1	40182977	40183207
chr1	40186092	40186838
chr1	40232489	40232776
chr1	40241557	40242381
chr1	40257406	40258537
chr1	40264318	40264747
chr1	40276143	40276261
chr1	40315292	40317028
chr1	40338755	40339309
chr1	40341528	40341939
chr1	40344617	40345021
chr1	40350070	40350207
chr1	40363854	40364131
chr1	40373329	40375119
chr1	40381543	40382494
chr1	40385480	40386358
chr1	40389492	40389722
chr1	40394536	40395436
chr1	40400523	40400706
chr1	40404298	40405224
chr1	40414386	40414646
chr1	40438399	40438678
chr1	40449891	40451488
chr1	40463108	40463284
chr1	40476996	40478053
chr1	40508419	40509379
chr1	40531142	40532312
chr1	40532377	40532548
chr1	40537445	40537716
chr1	40612260	40612885
chr1	40665427	40666044
chr1	40668841	40669124
chr1	40691272	40692720
chr1	40708693	40709699
chr1	40733664	40733836
chr1	40740116	40740457
chr1	40742722	40742879
chr1	40764019	40764415
chr1	40774308	40774564
chr1	40783845	40784105
chr1	40795308	40795430
chr1	40795603	40795932
chr1	40802110	40802910
chr1	40809654	40809781
chr1	40818208	40818930
chr1	40840850	40841040
chr1	40849852	40850432
chr1	40861638	40862957
chr1	40875754	40876201
chr1	40899055	40899261
chr1	40951962	40952267
chr1	40952415	40952730
chr1	40967848	40968231
chr1	40979379	40980922
chr1	41003450	41004132
chr1	41123282	41123431
chr1	41162710	41162846
chr1	41241663	41242668
chr1	41360696	41361929
chr1	41383644	41383754
chr1	41404993	41405123
chr1	41574181	41574486
chr1	41627488	41627609
chr1	41639046	41639513
chr1	41639695	41640037
chr1	41650278	41650397
chr1	41661295	41661423
chr1	41661534	41662970
chr1	41667358	41667546
chr1	41670644	41670766
chr1	41673402	41674082
chr1	41683974	41684242
chr1	41684663	41684788
chr1	41728808	41729040
chr1	41739128	41739946
chr1	41741146	41741511
chr1	41751176	41751957
chr1	41754611	41754933
chr1	41783176	41783542
chr1	41791745	41792128
chr1	41800685	41800816
chr1	41803064	41803555
chr1	41805995	41807369
chr1	41811412	41811723
chr1	41812106	41812238
chr1	41862524	41863167
chr1	41870206	41870331
chr1	41875578	41875747
chr1	41891262	41892408
chr1	41898169	41898717
chr1	41919666	41920923
chr1	41928955	41929185
chr1	41936203	41936421
chr1	42035255	42036525
chr1	42053110	42053482
chr1	42082016	42082171
chr1	42173288	42173722
chr1	42195873	42195998
chr1	42282626	42283224
chr1	42298630	42298996
chr1	42311916	42312082
chr1	42314486	42314646
chr1	42319640	42320378
chr1	42334521	42336038
chr1	42380381	42380531
chr1	42380597	42381028
chr1	42381546	42381684
chr1	42431486	42431647
chr1	42455875	42457138
chr1	42462770	42463693
chr1	42529828	42530183
chr1	42657693	42658836
chr1	42661074	42661336
chr1	42681434	42683377
chr1	42690744	42691103
chr1	42706081	42706276
chr1	42706379	42706494
chr1	42718743	42718871
chr1	42766308	42767718
chr1	42777978	42778095
chr1	42785149	42785677
chr1	42816281	42817706
chr1	42846120	42847127
chr1	42913466	42913712
chr1	42923027	42924833
chr1	42931161	42932571
chr1	42936694	42936854
chr1	42937127	42937409
chr1	42943272	42943384
chr1	42945299	42945469
chr1	42952351	42952906
chr1	42957881	42959563
chr1	43034754	43034953
chr1	43073590	43074087
chr1	43102017	43102181
chr1	43171923	43172891
chr1	43227195	43227482
chr1	43349114	43349706
chr1	43358240	43359149
chr1	43367028	43368581
chr1	43389484	43390319
chr1	43414747	43415013
chr1	43453394	43454915
chr1	43529272	43529483
chr1	43649723	43650849
chr1	43706965	43707948
chr1	43715698	43715864
chr1	43720539	43720705
chr1	43763492	43763829
chr1	43763847	43763970
chr1	43789955	43790360
chr1	43836471	43836902
chr1	43919778	43919967
chr1	43946130	43947335
chr1	43969745	43970239
chr1	43974428	43975167
chr1	43991502	43992120
chr1	44005601	44006010
chr1	44029759	44031389
chr1	44036779	44036974
chr1	44212828	44213924
chr1	44306010	44306472
chr1	44318467	44318796
chr1	44345874	44346073
chr1	44354845	44355630
chr1	44376942	44377114
chr1	44405171	44405665
chr1	44406291	44406558
chr1	44406930	44407152
chr1	44440906	44441236
chr1	44572023	44572291
chr1	44594785	44594939
chr1	44595110	44595395
chr1	44631510	44632714
chr1	44652792	44653224
chr1	44664825	44664953
chr1	44673966	44674977
chr1	44691775	44692025
chr1	44696770	44697183
chr1	44697227	44697705
chr1	44707396	44707532
chr1	44708020	44708341
chr1	44714918	44715594
chr1	44721210	44722301
chr1	44723144	44723769
chr1	44730556	44731863
chr1	44739165	44740147
chr1	44757704	44757835
chr1	44766813	44766938
chr1	44775102	44776268
chr1	44776542	44776693
chr1	44784543	44785044
chr1	44786039	44786718
chr1	44793727	44793954
chr1	44799772	44800959
chr1	44801765	44802168
chr1	44807146	44808296
chr1	44809304	44810055
chr1	44813648	44814103
chr1	44819364	44820757
chr1	44835697	44836189
chr1	44842853	44843449
chr1	44866909	44867032
chr1	44927100	44927309
chr1	44941867	44942072
chr1	44975717	44975849
chr1	44986174	44986921
chr1	45010616	45012567
chr1	45014597	45014711
chr1	45018756	45019038
chr1	45051041	45051712
chr1	45116471	45116606
chr1	45116765	45116946
chr1	45162764	45163606
chr1	45205635	45206914
chr1	45246502	45247222
chr1	45303312	45304358
chr1	45326753	45327011
chr1	45327072	45327237
chr1	45339540	45340981
chr1	45359942	45360426
chr1	45393894	45394192
chr1	45490760	45491737
chr1	45499674	45500553
chr1	45508205	45508440
chr1	45512577	45512857
chr1	45521224	45522558
chr1	45543589	45544324
chr1	45550507	45551532
chr1	45569680	45570497
chr1	45583377	45585208
chr1	45608306	45608518
chr1	45634504	45634734
chr1	45669128	45669259
chr1	45675469	45675586
chr1	45686081	45688412
chr1	45715734	45715883
chr1	45749139	45749303
chr1	45750133	45751100
chr1	45785659	45785930
chr1	45803218	45803965
chr1	45804171	45804342
chr1	46037023	46037381
chr1	46065513	46065678
chr1	46131959	46132307
chr1	46132521	46133640
chr1	46166546	46166828
chr1	46166940	46167273
chr1	46167428	46167606
chr1	46179655	46179943
chr1	46184929	46185425
chr1	46197948	46198802
chr1	46223578	46223846
chr1	46246863	46248009
chr1	46302149	46302302
chr1	46302346	46302502
chr1	46302631	46304024
chr1	46313594	46313714
chr1	46340168	46341227
chr1	46348028	46348386
chr1	46394164	46394583
chr1	46442380	46443043
chr1	46446965	46447080
chr1	46466322	46466686
chr1	46528113	46528264
chr1	46532950	46533558
chr1	46549787	46550022
chr1	46581653	46582052
chr1	46583124	46583540
chr1	46603882	46604514
chr1	46616063	46616947
chr1	46667876	46668792
chr1	46675691	46676527
chr1	46693502	46693640
chr1	46718851	46719585
chr1	46725189	46725511
chr1	46757250	46757405
chr1	47174978	47175129
chr1	47179225	47179384
chr1	47192895	47193090
chr1	47289406	47289586
chr1	47313617	47314947
chr1	47333394	47334763
chr1	47351439	47351660
chr1	47402379	47402520
chr1	47432528	47432829
chr1	47436571	47438620
chr1	47508203	47508587
chr1	47537385	47537524
chr1	47726160	47726552
chr1	47832587	47832706
chr1	48093816	48094309
chr1	48393724	48393850
chr1	48471745	48472492
chr1	48498208	48498741
chr1	48501129	48501303
chr1	48550674	48550949
chr1	48564527	48564697
chr1	48575832	48575960
chr1	48641993	48642206
chr1	48696943	48697081
chr1	48776222	48777240
chr1	48907024	48907217
chr1	49147652	49147803
chr1	49543719	49543890
chr1	49652856	49653056
chr1	50333217	50333570
chr1	50359586	50359781
chr1	50452500	50452625
chr1	50873361	50874074
chr1	50938115	50938296
chr1	50959355	50960773
chr1	50968057	50970282
chr1	50976893	50978048
chr1	50978104	50978267
chr1	50978589	50978987
chr1	51150737	51150852
chr1	51210584	51210711
chr1	51235201	51237230
chr1	51318237	51318462
chr1	51321614	51321858
chr1	51331780	51331967
chr1	51336304	51336557
chr1	51429923	51430137
chr1	51433788	51433900
chr1	51501344	51501536
chr1	51505085	51505443
chr1	51517907	51519708
chr1	51520828	51521114
chr1	51534618	51534773
chr1	51535003	51535276
chr1	51548957	51549171
chr1	51569333	51570562
chr1	51606045	51606169
chr1	51616920	51617798
chr1	51709614	51709786
chr1	51729176	51730140
chr1	51773370	51773636
chr1	51878321	51879644
chr1	51896770	51897012
chr1	51898186	51898353
chr1	51935272	51935413
chr1	51955443	51955636
chr1	51990507	51990993
chr1	52002120	52002564
chr1	52032750	52032895
chr1	52032971	52033960
chr1	52054830	52056937
chr1	52103031	52103190
chr1	52127230	52127916
chr1	52139867	52140463
chr1	52141611	52142919
chr1	52296412	52296532
chr1	52305993	52306558
chr1	52365487	52366767
chr1	52403734	52405179
chr1	52423839	52424998
chr1	52511555	52511673
chr1	52532692	52532892
chr1	52549674	52549839
chr1	52551615	52553833
chr1	52601989	52603126
chr1	52633034	52633705
chr1	52636704	52637798
chr1	52686135	52686500
chr1	52697799	52698866
chr1	52702908	52703646
chr1	52726146	52727089
chr1	52842562	52843257
chr1	52904938	52905176
chr1	52921369	52922046
chr1	52927089	52928191
chr1	53014694	53015553
chr1	53170792	53170919
chr1	53181962	53182242
chr1	53196310	53197217
chr1	53219884	53220922
chr1	53238255	53239005
chr1	53254777	53254935
chr1	53278359	53278588
chr1	53294644	53294832
chr1	53325875	53326902
chr1	53327045	53328428
chr1	53341075	53341325
chr1	53368016	53368214
chr1	53393411	53393690
chr1	53413082	53413918
chr1	53495828	53495964
chr1	53562339	53562473
chr1	53652276	53652562
chr1	53751815	53751948
chr1	53759256	53759480
chr1	53837589	53838792
chr1	53860986	53861292
chr1	53889341	53889500
chr1	53889535	53890556
chr1	53919453	53919615
chr1	53945225	53946694
chr1	53959801	53959955
chr1	53973625	53973778
chr1	54002992	54003202
chr1	54034759	54034970
chr1	54052750	54054190
chr1	54069974	54070385
chr1	54081713	54081918
chr1	54121699	54121813
chr1	54199589	54200603
chr1	54229479	54229789
chr1	54230950	54231091
chr1	54284857	54285525
chr1	54287321	54287714
chr1	54310712	54310887
chr1	54356452	54357202
