seqnames,start,end,width,T0,T20,T60,T2H,T4H,T24H,LR
chr10,31340526,31340661,136,5.55769794375506,4.89154250163211,4.72128238634534,4.73125719157401,4.87201328078305,5.26471765824128,-4.50313
chr10,31343053,31343287,235,4.74044256596768,4.89154250163211,4.51434818930097,4.91709679921989,5.02728265415018,6.47185918539295,-2.66054
chr10,31428642,31428761,120,4.09439508373918,3.71533545424598,4.55817778667384,4.79590038372914,4.2070483273967,5.89500070372433,-1.15881
chr10,31529913,31530101,189,5.30730167861674,5.42359938174521,4.79640347582184,4.79590038372914,4.83043671359139,5.07742355520351,-1.1009
chr10,31600215,31600348,134,4.95510419198722,5.09149822425755,4.83254635042426,5.18185881142586,6.13020760011796,6.15398879034033,-1.86134
chr10,31707742,31708217,476,6.43912510347302,5.63051258696459,5.97810328804293,6.27954714956126,6.54437908692451,7.34412566143047,-3.72927
chr10,32042912,32043081,170,4.26499676518453,4.45682687705648,4.93584037508223,5.27550766882142,4.95173580924519,4.53809530714057,-2.36828
chr10,32256567,32257137,571,6.6993857363213,6.34928987355253,6.46620806029181,6.62024351061006,6.73669927612035,6.33217553610569,-1.11957
chr10,32308355,32308501,147,5.26770031576371,5.69337619404835,5.63348457878874,5.13265149533325,5.06362256343116,5.12657547848994,-1.00557
chr10,32340811,32340966,156,5.05153591069484,4.72099052511635,5.12258158197296,5.36344633056216,5.20046655731648,5.54336860192447,-1.30538
chr10,3239591,3239845,255,6.36599934354476,6.42533234740487,6.34633240864353,6.30197702019088,6.26115097062474,6.39370302228713,-1.85438
chr10,32948404,32948599,196,5.3458449796557,5.59802282018045,5.7514519706627,5.32014692742487,5.13366646090116,5.02653780538171,-1.01494
chr10,33120509,33121059,551,6.384631195422,6.18400931802887,6.71881661503559,6.44992028482196,6.74790889982875,7.91217640860582,-1.74253
chr10,33153806,33154259,454,6.18650866373153,6.26901519759322,6.74749584742198,6.75641323433892,6.69096895487767,6.68374036484234,-2.45734
chr10,33155686,33156144,459,6.94511965570939,6.78416729156753,6.93371559937042,6.99536692290475,6.86578732469308,6.39370302228713,-4.59965
chr10,33330463,33330852,390,6.18650866373153,6.18400931802887,6.01001607927171,6.30197702019088,6.35210522084082,6.86845144651489,-2.30207
chr10,33365897,33366232,336,4.5554870779691,4.89154250163211,5.38844238897142,5.08170637305998,6.09552664315336,6.99295303730738,-3.55487
chr10,33423644,33423811,168,3.55105515620363,4.13320325979906,4.68220219596889,4.59257340960083,4.2070483273967,4.30176427911551,-3.94058
chr10,3452489,3452959,471,5.30730167861674,5.63051258696459,5.92887015086917,6.00663015093695,6.35210522084082,5.97769201914679,-3.10808
chr10,34850356,34850498,143,4.74044256596768,3.83168412667926,2.87668143572367,2.55307310388515,3.4571203582922,4.21352331915905,-2.39012
chr10,35218393,35219732,1340,8.07736854131938,8.00526795251078,8.56550359340539,8.61369248829402,9.2105659173129,8.65234939340035,-1.41545
chr10,35340063,35340229,167,5.3833852889155,5.09149822425755,6.28243984785087,6.13711079148242,6.60727781960521,7.08286599775492,-2.18348
chr10,35356104,35356298,195,5.14192386560046,4.52753893578714,5.03223032427034,5.40548397193827,4.99000367730524,6.7943402887999,-1.27835
chr10,35442620,35442927,308,4.09439508373918,5.38603340991896,5.09308876553888,5.22944297874888,5.32544760076994,7.0703593080079,-1.43709
chr10,3563392,3563661,270,5.26770031576371,5.13743833533723,5.09308876553888,5.27550766882142,6.40970427035666,6.49075412872458,-1.22849
chr10,3563951,3564101,151,4.34328410015616,3.4500327987485,3.84740857212084,4.35581430643827,4.87201328078305,4.21352331915905,-1.50162
chr10,3622413,3623213,801,6.36599934354476,6.07018471765236,6.0412382014485,6.86585363435204,7.04004809686487,7.7724667951599,-3.02689
chr10,3623246,3623403,158,4.48816214665559,4.38246950909199,5.20760637766415,5.63483449693557,5.13366646090116,5.71387833697733,-1.3146
chr10,3631968,3632103,136,4.34328410015616,3.83168412667926,3.53285456477843,4.07242311967601,4.95173580924519,4.46353851913156,-1.60275
chr10,3689992,3690155,164,4.09439508373918,4.52753893578714,4.27268075659645,5.02889619207963,6.05999141235711,5.39078053777647,-1.62312
chr10,3739998,3740719,722,6.34712371677106,6.02201533142515,6.78486897099795,6.46986894435286,7.88519649356491,8.27575130155041,-1.70655
chr10,3755146,3755330,185,4.61980979914175,4.59494646068245,5.788724061649,6.06024663062615,7.04004809686487,5.68135056170934,-2.2458
chr10,3775624,3776343,720,7.58374727680906,7.70318935681282,7.49795805498757,7.17622808484711,7.13702681057889,7.09526519845218,-3.40834
chr10,3836116,3836713,598,6.20759098479917,5.69337619404835,5.73244849597528,6.13711079148242,5.92823646535612,7.34412566143047,-1.08449
chr10,3873560,3874303,744,8.70755524140228,8.67657265798503,8.76570630874664,7.741543470448,7.7853714842615,6.89706179162632,-2.65583
chr10,4033461,4034028,568,6.07621235323144,5.99731378441907,6.3587782528382,6.81996327386134,6.74790889982875,7.65173917689452,-4.4189
chr10,4061545,4061763,219,5.62192432896117,5.49591832898772,5.87789735080888,5.86316441301823,5.54697556636532,5.22012398925123,-1.33397
chr10,4067467,4067827,361,5.3458449796557,5.53076227966826,5.788724061649,5.80152978594899,6.26115097062474,6.45271348767255,-5.34733
chr10,4221374,4221620,247,4.09439508373918,4.59494646068245,5.03223032427034,5.27550766882142,6.27671381947735,5.95065147289045,-3.38469
chr10,4263631,4263776,146,5.59016851333716,4.59494646068245,4.68220219596889,5.27550766882142,5.41255455238495,5.54336860192447,-1.34184
chr10,43160439,43160836,398,5.30730167861674,5.22514991193933,5.00081050308513,5.40548397193827,6.33733883006061,6.70006900641511,-4.37152
chr10,43309542,43309967,426,6.12134769434889,6.28950648474724,6.24270043253731,6.18616879804727,6.09552664315336,5.68135056170934,-6.03065
chr10,4344598,4344871,274,4.74044256596768,4.78010995658671,5.03223032427034,5.59905291350124,6.00499150281777,6.86845144651489,-10.1175
chr10,43595152,43596201,1050,7.68493072550462,7.39816670450172,7.46379885370916,7.63072322125808,7.88519649356491,7.86226465464261,-3.2564
chr10,44661411,44661535,125,5.49047854536449,3.71533545424598,2.87668143572367,3.2510303450869,3.56245706882038,5.07742355520351,-3.60395
chr10,45725793,45725954,162,6.02961920240824,5.13743833533723,5.15148353949718,5.22944297874888,4.91242515280654,4.46353851913156,-2.45647
chr10,46092411,46092707,297,5.62192432896117,6.30971079566048,6.39548426098165,6.30197702019088,6.13020760011796,6.28964931974084,-1.41132
chr10,46094073,46094207,135,6.36599934354476,6.38781206428582,6.46620806029181,6.4895455245074,6.2921105766085,6.00423505294317,-3.03236
chr10,46105865,46107551,1687,8.31931660388651,8.43585199232884,8.34553347049677,8.33788962257919,8.28978716010475,7.98061056223779,-3.08269
chr10,4635767,4636136,370,4.41754097420465,4.45682687705648,4.32436145800226,4.85777088513219,5.69331477485038,5.80728001932447,-4.08235
chr10,4651710,4652612,903,6.97000875932429,6.38781206428582,6.80319863561284,6.98153750747037,7.92030003622359,8.67730620913506,-4.4546
chr10,4686343,4687122,780,5.62192432896117,5.81143827741664,5.7514519706627,6.00663015093695,7.29056204810166,8.08998011154268,-3.30732
chr10,47153017,47153189,173,5.09743764743477,4.45682687705648,4.75933181997982,5.48605390181876,5.71632397608075,5.30797416634098,-2.82771
chr10,47195457,47195740,284,5.45565667390192,5.56478448745506,5.80700512072057,5.83267621775595,6.40970427035666,6.26790670429082,-2.21432
chr10,4726047,4726312,266,4.61980979914175,4.52753893578714,4.32436145800226,4.79590038372914,6.05999141235711,6.05589953392676,-1.96388
chr10,50508363,50508729,367,5.74238759125376,5.97218192383445,6.59803409836152,6.52811144311022,7.2117936674539,7.1438230615137,-3.51984
chr10,50540501,50540884,384,5.3458449796557,5.09149822425755,5.38844238897142,5.08170637305998,6.33733883006061,6.85393065576834,-1.14592
chr10,50561342,50561792,451,4.95510419198722,5.63051258696459,5.6738883590044,5.86316441301823,5.92823646535612,5.57912088811703,-1.70152
chr10,50604102,50604352,251,5.14192386560046,5.53076227966826,5.788724061649,5.89302161873041,5.82616761454982,5.22012398925123,-8.98825
chr10,50790330,50790480,151,5.3833852889155,4.30407046410992,3.69868750505081,3.96407440613584,4.55215454817591,3.37312020618565,-2.64004
chr10,52020707,52020847,141,5.55769794375506,4.83690183122187,4.27268075659645,4.35581430643827,3.75253340576199,4.80288962041418,-1.16526
chr10,5283428,5284907,1480,8.13902371979003,7.92895291042597,8.04795739069083,8.35408035059081,8.54564391980708,8.35006380845115,-4.56477
chr10,5457837,5458048,212,5.41997348582663,5.83950362405872,5.86049819415542,5.48605390181876,5.26431004855217,4.80288962041418,-3.74032
chr10,54908444,54908570,127,4.34328410015616,4.99498179527768,5.12258158197296,4.91709679921989,4.83043671359139,5.12657547848994,-2.42741
chr10,55031435,55031629,195,5.49047854536449,4.52753893578714,4.21907972836723,4.17320001710883,4.2070483273967,4.86213503347827,-6.28419
chr10,55126259,55126395,137,5.26770031576371,4.59494646068245,3.24175627236108,3.42460792612136,3.34348253631225,4.21352331915905,-2.36975
chr10,57653792,57653923,132,4.00087951894663,4.0395282381823,3.61815246660386,3.57952643960777,3.92045733068055,5.39078053777647,-6.33391
chr10,58153166,58153345,180,4.09439508373918,4.45682687705648,4.32436145800226,4.79590038372914,4.60242404634431,5.86634904673339,-1.67844
chr10,59864527,59865366,840,7.09971536670078,7.31064871075917,7.5531519615094,7.46170786296197,7.32090341845352,7.64331979851592,-2.38474
chr10,59879503,59879959,457,5.52447970279751,5.89404768072724,6.05659947936318,6.56567320772691,6.36672200343441,6.41364257268356,-2.04965
chr10,59880988,59881492,505,6.24885330801161,5.69337619404835,6.53362625380163,6.6022817851243,6.75903209676571,7.89809123242284,-1.81295
chr10,60236933,60237706,774,6.90696190744049,6.56635598357587,6.37111764687151,6.86585363435204,7.23587900225779,6.91115697297451,-1.27691
chr10,60537828,60538177,350,4.79717580479719,5.22514991193933,4.51434818930097,5.70384054759933,6.21342904404007,6.8244431221453,-1.15127
chr10,6058544,6059235,692,6.14339664747794,5.94660449089786,6.62919087260279,7.04939585690569,7.96901110252716,8.35006380845115,-6.83403
chr10,60611304,60611905,602,5.95678047028451,6.47984427538115,6.81227687075272,6.98153750747037,8.37539856423052,7.90515100981929,-1.76688
chr10,60704425,60704716,292,4.68138667304556,4.13320325979906,4.79640347582184,5.13265149533325,5.35507148219508,4.86213503347827,-1.9008
chr10,6070729,6070994,266,6.00574591317917,5.26708378094173,6.08683989143552,6.7885381444907,7.77445028538404,7.67670646000701,-4.94181
chr10,6072489,6072911,423,6.14339664747794,6.18400931802887,5.96187820858014,6.03368745255404,7.21986687236061,7.63485099718628,-1.12245
chr10,6136182,6136857,676,6.54230129789943,7.07129195970616,7.19200232092373,7.13933528138979,8.01148772473167,8.40588012174537,-3.0881
chr10,6141700,6141896,197,5.52447970279751,5.30783313422568,5.48243390936458,5.36344633056216,5.52107468727012,6.47185918539295,-2.48434
chr10,61784948,61785242,295,4.74044256596768,4.89154250163211,4.55817778667384,5.08170637305998,5.69331477485038,5.80728001932447,-1.55071
chr10,61882643,61883369,727,6.47434342816581,6.44373279965767,5.99414792176832,6.95347450909365,7.97379295947042,8.27029387121859,-2.1915
chr10,61912028,61912151,124,3.08829063862821,3.71533545424598,3.91638902843273,4.17320001710883,4.78762631941209,4.60898768483527,-3.7521
chr10,61937762,61938386,625,5.62192432896117,5.89404768072724,5.92887015086917,6.34581694800461,7.01242742770696,7.09526519845218,-3.74652
chr10,62016803,62017141,339,5.41997348582663,5.46021195551005,5.91207853101368,5.89302161873041,5.69331477485038,5.80728001932447,-1.60412
chr10,62029544,62029904,361,4.61980979914175,5.04404697902808,6.02571160050784,5.52471203007689,6.05999141235711,6.20064080883853,-1.06904
chr10,62047248,62047405,158,5.93166009770941,5.59802282018045,6.28243984785087,6.11194169592212,6.2921105766085,7.25851532475915,-1.42548
chr10,62062937,62063057,121,4.61980979914175,3.71533545424598,3.34545371093673,4.51788907918208,4.99000367730524,5.64807244773773,-1.31112
chr10,62097792,62098018,227,5.0041256049695,5.18196059644465,5.45950385416116,5.36344633056216,5.20046655731648,6.10577764125669,-3.41715
chr10,62098402,62098632,231,5.49047854536449,5.09149822425755,4.60071499189284,4.97407918963914,5.26431004855217,5.8371168237257,-1.64521
chr10,62098853,62098979,127,4.26499676518453,4.72099052511635,4.79640347582184,4.79590038372914,4.99000367730524,5.17410784550266,-3.48273
chr10,62186200,62186534,335,5.45565667390192,5.34746305612683,5.45950385416116,5.63483449693557,5.44045940638668,7.45411406687634,-2.34975
chr10,62243492,62243920,429,6.20759098479917,5.78281611401814,6.11645942453937,6.16184830834503,6.04189008674285,6.83926222534805,-1.53324
chr10,62306031,62307138,1108,7.42179518175584,7.57550910005981,7.2263671585724,7.10147423572306,7.08493896296808,7.57413517472413,-2.48335
chr10,62426049,62426431,383,5.41997348582663,5.49591832898772,5.28789792196659,5.66975006450897,6.92624339273311,8.05866422408676,-5.12997
chr10,62433180,62433642,463,5.14192386560046,5.42359938174521,5.45950385416116,6.27954714956126,7.03089983744422,6.88282754002162,-3.21007
chr10,62681146,62682174,1029,7.66981851024302,7.48067788736125,8.73022367406134,8.55420498228839,9.72764746764117,9.37098215394676,-1.72114
chr10,62700923,62701057,135,5.49047854536449,4.72099052511635,4.21907972836723,4.26739461708537,3.92045733068055,4.01898677528215,-3.83782
chr10,62726179,62726475,297,5.98147091923654,5.49591832898772,5.86049819415542,5.80152978594899,6.9842676168604,7.1438230615137,-1.1431
chr10,62749067,62749649,583,5.68341291181255,5.46021195551005,5.92887015086917,6.18616879804727,6.51843112884217,7.3231946160389,-7.1013
chr10,62810953,62811828,876,6.6993857363213,6.74018217394183,8.17655339792456,7.90431974956176,8.3461933702822,8.50214212960117,-1.72492
chr10,62844471,62844642,172,4.90435831019157,4.94418900722656,4.93584037508223,5.52471203007689,5.71632397608075,5.50670775371092,-1.56294
chr10,62995493,62996062,570,5.77099485500094,6.02201533142515,5.45950385416116,5.95094389355151,6.40970427035666,7.72538100534889,-2.3909
chr10,63084002,63084549,548,6.36599934354476,6.20573494503764,6.65968897768701,6.6022817851243,6.30734474978352,5.95065147289045,-1.0181
chr10,63194086,63194263,178,4.26499676518453,4.38246950909199,4.55817778667384,4.73125719157401,4.95173580924519,3.52749053855301,-2.83006
chr10,63437388,63437974,587,5.68341291181255,5.97218192383445,5.7514519706627,5.89302161873041,6.26115097062474,6.43331029043636,-1.18874
chr10,63506512,63506691,180,5.09743764743477,4.72099052511635,3.69868750505081,4.07242311967601,4.3898960100046,5.02653780538171,-1.13909
chr10,63573442,63573610,169,4.00087951894663,3.29651555520616,4.42247995627228,5.02889619207963,4.60242404634431,5.39078053777647,-1.67235
chr10,63699686,63699851,166,3.79342837460533,4.13320325979906,3.77496356549752,4.43912646583932,4.55215454817591,5.02653780538171,-1.46663
chr10,63707258,63707598,341,4.41754097420465,4.99498179527768,6.26931462714622,6.06024663062615,7.51054092357325,7.96041899200516,-4.54131
chr10,63872493,63872784,292,5.79904587594266,5.78281611401814,5.788724061649,5.76969606674065,5.71632397608075,5.97769201914679,-1.94945
chr10,6401603,6402227,625,7.08839407991154,7.20674292716067,7.33743945638238,7.67435954708289,7.57489956154107,7.24744780416614,-1.5418
chr10,64042095,64042218,124,5.52447970279751,6.18400931802887,5.61285028350543,5.22944297874888,5.06362256343116,5.57912088811703,-1.91566
chr10,6423125,6423507,383,5.95678047028451,5.75361459136555,6.32111391036255,6.40917588200924,6.96518433803621,7.11974841386754,-3.9257
chr10,64675830,64676057,228,5.65299618092312,4.65934456819005,4.16341013839067,4.43912646583932,4.33148433089033,4.91904315407099,-1.43112
chr10,6494722,6495550,829,8.0542787146181,8.21262169861097,8.15530663073678,8.02383882041905,8.07517270409395,7.7093379351924,-1.30638
chr10,65034538,65034650,113,5.82656187343657,5.38603340991896,4.60071499189284,4.73125719157401,4.69799500281378,4.74110666975992,-2.31496
chr10,6558227,6559060,834,7.59978338010095,7.53317507020514,7.71195206595198,7.41101830017788,7.45690348767666,6.71621490433421,-1.69903
chr10,6597668,6597780,113,6.68442496501359,6.63201412976061,6.61887986403476,5.22944297874888,5.7832284450728,4.60898768483527,-1.13819
