ATACchr ATACstart ATACend BIC_atacseq LR_atacseq
chr10 118237325 118237460 0.50787 -1.28389
chr10 118341860 118342783 1.79179 3.30743e-05
chr10 118362159 118362322 -2.496 -4.28776
chr10 118594567 118594781 1.08858 -0.70318
chr10 118621430 118621896 1.79179 2.56923e-05
chr10 11863574 11863976 0.909925 -0.881834
chr10 118658168 118658759 1.54814 -0.243623
chr10 118659560 118659677 1.79177 6.55706e-06
chr10 118669612 118670011 1.78606 -0.00570379
chr10 11869799 11870021 1.79178 1.67607e-05
chr10 118698194 118699161 1.79184 7.60393e-05
chr10 118729636 118730099 1.79178 2.01524e-05
chr10 118731033 118731334 1.78287 -0.00888781
chr10 118732642 118733214 1.79186 0.000100407
chr10 118754146 118755687 -0.714841 -2.5066
chr10 118763308 118763444 1.79177 1.04376e-05
chr10 118763727 118764011 1.76171 -0.0300513
chr10 118800575 118800760 1.79132 -0.000440158
chr10 118851346 118851497 1.66614 -0.125616
chr10 118903782 118903992 1.79177 1.07024e-05
chr10 118948901 118949040 -5.31196 -7.10372
chr10 119029060 119030653 1.74946 -0.0422945
chr10 119067312 119067520 1.66854 -0.123215
chr10 119072975 119073098 1.68394 -0.107818
chr10 119080070 119081378 1.79178 1.62174e-05
chr10 119090408 119091498 1.79064 -0.00112276
chr10 119103989 119104816 1.73301 -0.0587508
chr10 119113860 119114560 -0.974977 -2.76674
chr10 119131428 119132345 1.79182 6.47517e-05
chr10 119139303 119140084 1.22444 -0.567324
chr10 119140323 119140590 1.78511 -0.00665335
chr10 119165247 119166290 1.76296 -0.0287976
chr10 119178150 119179437 1.76016 -0.031597
chr10 119198036 119198214 0.273722 -1.51804
chr10 119199311 119199674 0.969032 -0.822727
chr10 119206650 119207627 1.79179 3.21565e-05
chr10 119208727 119209447 1.79177 9.92414e-06
chr10 119212011 119212325 1.79176 3.98297e-06
chr10 119221810 119221954 -1.27924 -3.071
chr10 119222146 119222270 1.79177 1.41615e-05
chr10 119253972 119254094 -2.70262 -4.49438
chr10 119268821 119269507 0.660783 -1.13098
chr10 119283903 119284134 1.35336 -0.438398
chr10 119285663 119285855 1.79177 1.2369e-05
chr10 119292914 119293201 0.254055 -1.5377
chr10 119301283 119301801 1.79195 0.000194362
chr10 119305938 119307254 1.79184 8.5434e-05
chr10 119315199 119315879 -0.124926 -1.91669
chr10 119333200 119333571 -5.70524 -7.497
chr10 119341515 119341725 0.59097 -1.20079
chr10 1193509 1194059 1.79181 5.13415e-05
chr10 119416837 119417124 1.76666 -0.0250955
chr10 119445450 119445757 1.79177 8.61372e-06
chr10 119478106 119479451 1.15328 -0.638484
chr10 119489251 119489920 1.7918 3.8798e-05
chr10 119496351 119496653 -1.40918 -3.20093
chr10 119499466 119499607 -0.207143 -1.9989
chr10 119501790 119502818 1.79179 3.07726e-05
chr10 1195067 1195226 1.7918 3.85507e-05
chr10 119516417 119517313 1.79177 1.28464e-05
chr10 119517709 119518224 0.857689 -0.934071
chr10 119535857 119536102 1.78681 -0.00495078
chr10 119538824 119539059 1.78587 -0.00589041
chr10 119541262 119541490 1.7926 0.000840625
chr10 119541729 119543670 1.77045 -0.0213098
chr10 119575602 119576269 1.79189 0.00013285
chr10 119595848 119597596 1.79177 1.34518e-05
chr10 119602629 119602883 -3.23049 -5.02225
chr10 119608315 119608751 -2.91839 -4.71015
chr10 119642639 119642800 0.300943 -1.49082
chr10 119650891 119651451 1.79179 3.39593e-05
chr10 119651786 119653504 1.79136 -0.000403742
chr10 119655858 119656160 1.79188 0.000119244
chr10 119663742 119664294 1.39231 -0.399451
chr10 119682160 119682379 1.17266 -0.619097
chr10 119686410 119687089 1.79188 0.000117078
chr10 119705280 119705704 -0.83698 -2.62874
chr10 119725154 119726711 1.79177 9.03318e-06
chr10 119737381 119738106 0.497424 -1.29434
chr10 119750368 119750886 1.79178 2.3222e-05
chr10 119763158 119763435 1.79177 1.17278e-05
chr10 119768184 119768417 1.79176 3.37499e-06
chr10 119784715 119785035 1.79177 1.48351e-05
chr10 119818586 119818752 1.79176 -1.25083e-08
chr10 119828019 119828186 1.79177 1.16529e-05
chr10 119859344 119859770 1.79178 1.55983e-05
chr10 119859910 119860469 0.796974 -0.994786
chr10 11987135 11987247 1.79177 1.00913e-05
chr10 119872036 119873637 1.79179 3.33753e-05
chr10 119892343 119893052 1.7918 3.81149e-05
chr10 119916804 119916947 1.79178 1.70573e-05
chr10 11995360 11995590 1.66083 -0.130934
chr10 120072329 120072448 1.79177 1.37182e-05
chr10 120179012 120179148 1.79177 6.07866e-06
chr10 120253438 120253567 1.32287 -0.468894
chr10 12027425 12027568 1.79178 1.91024e-05
chr10 120302713 120302872 1.71455 -0.0772119
chr10 120405226 120405403 1.79177 1.52221e-05
chr10 12041811 12042330 0.217499 -1.57426
chr10 12042387 12043692 1.79178 2.54283e-05
chr10 120473427 120473654 1.79176 4.0872e-06
chr10 120486708 120486853 1.79184 8.05895e-05
chr10 120596671 120596850 1.73125 -0.0605091
chr10 12068491 12069344 1.7617 -0.0300556
chr10 120734561 120734877 1.79177 8.22474e-06
chr10 120786300 120786418 1.79234 0.000579344
chr10 120794489 120794671 1.79178 1.82123e-05
chr10 120850992 120852158 1.79186 0.000105518
chr10 120858216 120858354 1.79178 1.69076e-05
chr10 120942958 120943261 -0.639996 -2.43176
chr10 120948987 120949685 1.79176 2.91507e-06
chr10 121042206 121042330 1.79199 0.000225681
chr10 12112726 12113454 -1.80315 -3.59491
chr10 12122451 12123080 1.79223 0.000469136
chr10 121287414 121287545 1.79179 2.6014e-05
chr10 12129114 12130580 1.79177 1.29073e-05
chr10 121354914 121355024 1.7917 -5.94138e-05
chr10 121454051 121454181 1.79177 9.87995e-06
chr10 121648124 121648291 1.7918 3.76239e-05
chr10 121725973 121726111 1.79177 9.80117e-06
chr10 121754223 121754433 1.41284 -0.37892
chr10 12181209 12181886 1.79253 0.000773186
chr10 121823859 121824126 1.79177 1.32915e-05
chr10 121887143 121887362 1.70179 -0.0899704
chr10 121900759 121900972 1.79177 8.50849e-06
chr10 121920821 121920972 -5.90625 -7.69801
chr10 121921101 121921218 1.79176 4.62814e-06
chr10 121927141 121928559 1.79177 5.74436e-06
chr10 12195011 12196614 1.79177 7.25316e-06
chr10 121974570 121975542 -0.876572 -2.66833
chr10 121989201 121989435 1.79177 1.26541e-05
chr10 121998569 121998743 1.79176 4.6012e-06
chr10 122054138 122054344 1.79177 1.27189e-05
chr10 12214277 12214451 1.79176 7.96239e-07
chr10 12215049 12215185 -1.63309 -3.42485
chr10 122268148 122268283 1.50448 -0.287277
chr10 12228987 12229206 1.79177 6.68856e-06
chr10 122298896 122299201 1.15731 -0.634449
chr10 122301302 122301410 0.305223 -1.48654
chr10 122342777 122342976 1.79177 6.15979e-06
chr10 122374027 122375678 1.79183 7.28256e-05
chr10 122407583 122408093 1.79182 6.37572e-05
chr10 122416924 122417519 -1.83029 -3.62205
chr10 122422313 122422599 1.7918 3.64052e-05
chr10 122515905 122516226 1.5674 -0.224362
chr10 122541773 122541927 1.75256 -0.0392044
chr10 122559247 122559475 1.79177 1.19202e-05
chr10 122566961 122567292 1.79176 8.72346e-07
chr10 122620600 122620721 1.79177 7.26366e-06
chr10 12264259 12264812 1.79193 0.000167365
chr10 122703711 122704029 1.79185 9.23076e-05
chr10 122822659 122822783 1.77619 -0.0155675
chr10 122879160 122880297 1.66555 -0.126204
chr10 122953934 122954754 1.79167 -9.11612e-05
chr10 122979950 122981264 1.58427 -0.207487
chr10 123007896 123009740 1.79181 5.11881e-05
chr10 12301992 12302127 1.79177 1.27452e-05
chr10 123043480 123043629 1.51948 -0.272279
chr10 123133093 123133442 1.73958 -0.0521767
chr10 123140330 123140510 1.79179 2.74875e-05
chr10 123153937 123155169 1.79179 2.81784e-05
chr10 123160406 123161040 1.79177 1.16779e-05
chr10 12322666 12322925 0.716911 -1.07485
chr10 123241255 123242198 -3.86294 -5.6547
chr10 123287896 123288182 -1.85368 -3.64544
chr10 12333669 12333926 1.79185 8.61651e-05
chr10 123376806 123376939 1.79177 7.38159e-06
chr10 12340804 12341041 1.77146 -0.0203001
chr10 12348672 12351076 1.79189 0.000127664
chr10 123582279 123582518 1.79177 6.21535e-06
chr10 12358904 12359557 1.27611 -0.515646
chr10 123645312 123645474 1.79179 3.18836e-05
chr10 123657523 123657697 1.79179 3.46201e-05
chr10 12365953 12366467 -0.102704 -1.89446
chr10 123687876 123688006 1.79194 0.000177153
chr10 12381986 12382168 1.79177 9.72991e-06
chr10 123841768 123841957 1.79177 8.4201e-06
chr10 12388647 12388761 1.69925 -0.0925052
chr10 123891759 123891945 1.79182 6.46864e-05
chr10 123994543 123994905 1.62478 -0.166976
chr10 123996083 123996203 1.79177 7.15475e-06
chr10 1240437 1240767 -5.95461 -7.74637
chr10 124063756 124065074 1.79186 0.000105469
chr10 124092468 124092983 1.7918 4.10723e-05
chr10 12413116 12413467 0.578451 -1.21331
chr10 124153025 124153652 -0.299307 -2.09107
chr10 12419083 12420031 1.78848 -0.00328003
chr10 124225599 124225880 0.747016 -1.04474
chr10 124231362 124232166 1.79183 6.90449e-05
chr10 124233142 124233527 0.773239 -1.01852
chr10 124354967 124355268 1.79177 1.07679e-05
chr10 124388938 124389493 0.556654 -1.2351
chr10 124403512 124403916 1.79177 1.45018e-05
chr10 124412422 124412608 1.79184 8.26089e-05
chr10 124418278 124419344 1.79181 4.98992e-05
chr10 124429217 124429378 1.78746 -0.00429805
chr10 124461566 124462304 1.79178 2.07168e-05
chr10 12448580 12449525 1.79178 1.93649e-05
chr10 124530064 124530543 1.79178 2.16641e-05
chr10 124540272 124540395 1.76055 -0.031205
chr10 124626903 124627442 -0.970304 -2.76206
chr10 124636619 124637021 1.79177 6.75938e-06
chr10 124641086 124641646 1.79177 1.10163e-05
chr10 124647691 124648214 1.56045 -0.231307
chr10 124648738 124649062 1.79179 2.69909e-05
chr10 124650958 124651406 1.79177 9.35364e-06
chr10 124658006 124658167 1.75476 -0.0369991
chr10 124678258 124679181 -1.56686 -3.35862
chr10 124688734 124689174 1.79194 0.00017587
chr10 124696517 124697225 1.70342 -0.0883396
chr10 124701996 124702622 1.50531 -0.286449
chr10 124718007 124719688 1.7918 4.24016e-05
chr10 124723044 124723732 1.79203 0.000266591
chr10 124728492 124729068 1.78866 -0.00310083
chr10 124732790 124733464 1.79205 0.000288915
chr10 124734415 124734854 1.44253 -0.349234
chr10 124740798 124741896 1.79177 1.36143e-05
chr10 124743691 124744844 1.79177 1.14123e-05
chr10 124745723 124745843 1.79177 1.06123e-05
chr10 124775557 124775691 1.79179 2.93033e-05
chr10 124791501 124792748 1.79179 2.80269e-05
chr10 124801517 124802445 0.529902 -1.26186
chr10 124808558 124808735 1.79183 6.69422e-05
chr10 12485103 12485692 1.66913 -0.122631
chr10 124908827 124909060 -1.83278 -3.62454
chr10 124916292 124918087 1.7918 4.37445e-05
chr10 124935639 124935868 1.79178 2.25808e-05
chr10 124935987 124936349 1.50458 -0.287181
chr10 124940414 124940560 1.38719 -0.40457
chr10 124969179 124969288 1.74328 -0.0484796
chr10 12509560 12509717 1.79175 -5.65178e-06
chr10 125158958 125159245 1.79178 1.76659e-05
chr10 125295832 125296034 1.09285 -0.698913
chr10 125336656 125336866 1.79177 6.55538e-06
chr10 125450782 125450944 1.79183 7.32378e-05
chr10 125462835 125462984 1.72549 -0.0662704
chr10 12547345 12548224 -5.82387 -7.61563
chr10 125529260 125529428 1.79212 0.000357663
chr10 125622822 125622941 1.79182 6.14049e-05
chr10 12566019 12566166 1.79177 1.25102e-05
chr10 125698862 125699025 1.79209 0.000329442
chr10 125718870 125720245 1.79187 0.00010661
chr10 125745167 125745287 1.792 0.000242577
chr10 125822838 125823785 0.95687 -0.834889
chr10 12588277 12588447 1.79176 3.27888e-06
chr10 12588587 12588805 1.66133 -0.130427
chr10 125895849 125896992 1.79179 3.29413e-05
chr10 12594263 12594908 1.79177 9.09298e-06
chr10 126041764 126042519 1.72825 -0.0635123
chr10 12605562 12606506 1.25835 -0.533412
chr10 12615033 12615197 1.79178 1.65695e-05
chr10 126218664 126219072 1.79177 1.07e-05
chr10 126271397 126271557 1.79179 3.40615e-05
chr10 12635043 12635490 1.60372 -0.188042
chr10 126396298 126396448 1.79178 2.06122e-05
chr10 126454410 126454612 1.79177 1.25138e-05
chr10 126469357 126469613 1.79177 1.07155e-05
chr10 126520920 126521051 1.79178 2.27088e-05
chr10 126558441 126558596 1.79181 5.22799e-05
chr10 12656608 12656801 1.71081 -0.0809469
chr10 126685453 126685789 1.79176 3.87004e-06
chr10 126701480 126701610 1.79186 9.85959e-05
chr10 12681182 12681406 1.7918 4.32831e-05
chr10 126905158 126905289 1.79181 5.54178e-05
chr10 12710953 12711345 -1.5739 -3.36566
chr10 127130939 127131069 1.79178 2.27631e-05
chr10 127266792 127266984 1.7919 0.000136284
chr10 12727119 12727365 1.68371 -0.108051
chr10 127293273 127294000 1.27564 -0.516121
chr10 127374788 127374947 -1.48551 -3.27727
chr10 127383679 127383867 1.79184 7.55928e-05
chr10 127441201 127441371 1.79177 7.86722e-06
chr10 127458568 127458703 1.79177 1.18022e-05
chr10 127481907 127482025 1.6835 -0.108264
chr10 127619759 127619881 1.79178 2.4673e-05
chr10 127906763 127907482 -2.85718 -4.64894
chr10 127945300 127945876 1.77773 -0.0140277
chr10 127990377 127991650 1.38522 -0.406542
chr10 127991852 127991982 1.79177 1.37957e-05
chr10 128011299 128011836 1.76189 -0.0298677
chr10 128047181 128048559 1.79182 6.28495e-05
chr10 128062937 128063327 1.79177 8.04299e-06
chr10 128064189 128065141 1.47645 -0.315307
chr10 128069367 128069621 1.79179 3.17979e-05
chr10 128078542 128078879 1.79177 1.33287e-05
chr10 128095425 128095681 -0.749052 -2.54081
chr10 128103220 128103750 1.79176 1.25424e-06
chr10 128126328 128127036 1.79178 2.03453e-05
chr10 128150051 128150519 1.24867 -0.543093
chr10 128180783 128181257 1.40692 -0.384835
chr10 128187456 128188045 1.79177 8.93281e-06
chr10 128210295 128210976 1.792 0.000238442
chr10 128211958 128212387 1.7918 3.98906e-05
chr10 12822600 12822804 1.7918 4.21604e-05
chr10 128237474 128237592 1.79177 9.41105e-06
chr10 128436966 128437149 1.79184 7.85234e-05
chr10 1284703 1284882 1.79177 1.10998e-05
chr10 128630924 128631101 1.79177 1.32258e-05
chr10 128749622 128749849 1.76554 -0.0262202
chr10 129035465 129035881 1.53887 -0.252888
chr10 129036518 129036868 0.891517 -0.900243
chr10 129057884 129058276 1.79177 6.5088e-06
chr10 129090668 129090849 1.79182 6.13896e-05
chr10 12915824 12915935 -0.996624 -2.78838
chr10 129225229 129225412 1.79182 6.43359e-05
chr10 129361682 129361802 1.79183 7.04066e-05
chr10 129466502 129467894 1.79177 6.45934e-06
chr10 129532541 129532733 1.79176 3.52107e-06
chr10 129748656 129748800 1.79179 3.07583e-05
chr10 1299248 1299393 1.79183 7.1821e-05
chr10 129964250 129964368 1.79193 0.000166891
chr10 13001408 13001677 1.79204 0.000284315
chr10 130109832 130111778 1.79179 3.40398e-05
chr10 130127745 130128053 1.79176 4.87503e-06
chr10 130136139 130137373 -3.0949 -4.88666
chr10 130160880 130161027 1.30474 -0.487017
chr10 130165915 130166091 1.79177 9.22402e-06
chr10 130171303 130171435 1.79177 9.14184e-06
chr10 130179746 130180125 1.79177 1.23538e-05
chr10 130190188 130190415 1.79176 1.58576e-06
chr10 130300853 130301843 1.63687 -0.154891
chr10 130581805 130581956 1.79179 3.39923e-05
chr10 130970428 130970775 1.79189 0.000133429
chr10 13099211 13100936 0.605904 -1.18586
chr10 13106561 13106679 1.76936 -0.0224041
chr10 13107821 13108415 1.72144 -0.0703238
chr10 131161398 131161550 0.822791 -0.968969
chr10 13116331 13116706 1.33839 -0.453369
chr10 13118609 13118741 1.79177 6.33627e-06
chr10 131236623 131236759 1.79177 9.19935e-06
chr10 131311099 131311226 1.79177 8.56507e-06
chr10 131312004 131312361 1.79177 8.25263e-06
chr10 131548043 131548160 1.79207 0.00031517
chr10 13161133 13161758 1.79177 1.01434e-05
chr10 131693718 131693861 1.74036 -0.0514027
chr10 131885359 131885939 1.79178 2.48945e-05
chr10 131896524 131896652 1.79177 6.86422e-06
chr10 131900409 131901856 0.0376137 -1.75415
chr10 131903838 131903951 1.79179 2.75823e-05
chr10 131904757 131904956 1.50071 -0.291047
chr10 131907699 131908088 1.77029 -0.0214646
chr10 131913889 131914219 1.39771 -0.394045
chr10 131919692 131920509 1.25816 -0.5336
chr10 131928371 131928639 1.79191 0.000145613
chr10 131934894 131935130 1.7918 4.27981e-05
chr10 131948966 131949116 1.79179 2.59227e-05
chr10 131972478 131973368 1.74095 -0.0508099
chr10 131981399 131982754 1.79177 1.44625e-05
chr10 132023061 132023300 1.53599 -0.255773
chr10 132158434 132158555 1.60246 -0.189304
chr10 132159468 132159578 0.546635 -1.24512
chr10 132162067 132162451 -4.3238 -6.11556
chr10 132185646 132185922 -1.97245 -3.76421
chr10 132186927 132187138 -4.70142 -6.49317
chr10 132223229 132223387 1.79176 2.63197e-06
chr10 13230349 13230488 1.79193 0.000166135
chr10 132307180 132308779 0.644639 -1.14712
chr10 132326952 132327241 1.21519 -0.576574
chr10 132329968 132330099 1.75705 -0.0347124
chr10 132331636 132332556 0.402044 -1.38972
chr10 132337084 132337313 1.792 0.000238628
chr10 132396197 132397792 1.59899 -0.192769
chr10 132446834 132447999 1.79178 1.56047e-05
chr10 132452381 132453530 1.79182 6.41809e-05
chr10 132499581 132499805 1.7841 -0.0076554
chr10 132536922 132537945 1.79196 0.000199013
chr10 132539502 132540224 1.79186 9.94678e-05
chr10 132544732 132544995 1.79183 6.96144e-05
chr10 132547595 132547820 1.79177 8.48398e-06
chr10 132551188 132551861 1.08617 -0.705589
chr10 132555371 132555486 0.377067 -1.41469
chr10 132571829 132572429 1.28328 -0.508477
chr10 132594465 132594709 1.79179 2.76262e-05
chr10 132616300 132616596 -2.41261 -4.20437
chr10 132637948 132638103 1.51472 -0.277043
chr10 13264568 13264754 1.73284 -0.0589158
chr10 132684471 132684983 1.76044 -0.0313224
chr10 132962281 132962759 -0.611287 -2.40305
chr10 13299593 13300330 0.503629 -1.28813
chr10 13301913 13302591 1.79193 0.000172526
chr10 133141850 133141990 1.79178 2.5111e-05
chr10 133144005 133144331 -2.54603 -4.33779
chr10 13320069 13320216 1.31517 -0.476591
chr10 133257925 133258060 1.79172 -4.06944e-05
chr10 133258950 133259728 1.74282 -0.0489385
chr10 133261303 133261662 -0.361319 -2.15308
chr10 133264593 133264708 1.79177 1.2452e-05
chr10 133274885 133275892 1.79177 7.57391e-06
chr10 133276769 133276989 1.79177 1.33167e-05
chr10 133293964 133294122 1.79177 5.60152e-06
chr10 133307736 133309317 1.29183 -0.499931
chr10 133318640 133319074 1.7919 0.000136319
chr10 133329682 133330176 1.78501 -0.00674998
chr10 133335049 133335980 -3.29228 -5.08404
chr10 133336842 133337170 -2.35367 -4.14543
chr10 133357436 133357999 1.79177 1.48134e-05
chr10 133373203 133373709 1.79177 5.84895e-06
chr10 133378393 133379023 1.79176 5.5041e-06
chr10 133379362 133379737 1.79177 1.08309e-05
chr10 133389042 133390399 1.71774 -0.0740213
chr10 133393950 133394515 1.79176 3.3596e-06
chr10 13340304 13340429 -5.19033 -6.98209
chr10 13340579 13340875 1.12115 -0.670614
chr10 133423223 133423453 1.79104 -0.000723214
chr10 133423539 133423661 1.79177 1.27608e-05
chr10 133437903 133438082 1.77527 -0.0164929
chr10 13347276 13349398 1.21805 -0.573711
chr10 133475427 133475608 1.38823 -0.403528
chr10 133520088 133520818 1.79182 5.60865e-05
chr10 133614866 133615070 1.79177 9.61531e-06
chr10 13371658 13372311 -0.669402 -2.46116
chr10 13440096 13440884 1.24848 -0.54328
chr10 134487 137368 1.78713 -0.00463074
chr10 13454009 13454332 1.79177 8.49556e-06
chr10 13483572 13483695 1.79176 4.46564e-06
chr10 13528806 13529451 1.79177 1.32449e-05
chr10 13580543 13580788 1.78989 -0.00187113
chr10 13586570 13587370 1.79177 1.14062e-05
chr10 1359260 1359868 1.79244 0.000676241
chr10 13621277 13621405 -1.11517 -2.90693
chr10 13650002 13650175 1.79177 6.23332e-06
chr10 13659908 13660208 1.79174 -2.23118e-05
chr10 13718207 13718362 -1.14962 -2.94138
chr10 13778071 13778406 0.459396 -1.33236
chr10 13778431 13778621 0.871445 -0.920314
chr10 13786836 13787662 1.79199 0.000230981
chr10 13862399 13862896 -0.154952 -1.94671
chr10 13875065 13875186 1.79178 2.16164e-05
