ENSG ENSGchr ENSGstart ENSGend GeneName ET0_a ET20_a ET1H_a ET2H_a ET4H_a ET24H_a
ENSG00000008517 chr16 3065297 3082192 IL32 11.169004257596 10.6496767733863 10.4244743854115 10.6708722147806 11.3813683890019 12.7846700236469
ENSG00000008710 chr16 2088710 2135898 PKD1 10.4804034873075 10.6102320016266 10.3954506880678 9.76685060744368 9.59359104575521 10.4317159119637
ENSG00000008735 chr22 50600685 50613981 MAPK8IP2 2.63397219024478 1.39833450310691 2.68101697981349 2.37607551969564 1.47791217076019 4.14669540193153
ENSG00000008838 chr17 40019097 40061215 MED24 9.92238543636305 10.0804738463026 10.0528339807235 10.3097466876499 10.4212375210551 11.6862330164479
ENSG00000008853 chr8 22987417 23020199 RHOBTB2 5.85421464877586 6.34711549097035 6.27476508849741 5.41106417380755 4.6426248700607 6.47081147275602
ENSG00000008869 chr2 36968383 37084342 HEATR5B 10.6362703747353 10.57749718797 10.5591750513598 10.6692743667639 10.5070352044866 10.6603575273398
ENSG00000008952 chr3 169966635 169998373 SEC62 11.8319996407015 11.6715142128281 11.4441552667567 11.5733236697824 11.4723837401613 11.0623114039167
ENSG00000008988 chr8 56067295 56074581 RPS20 15.1903740732961 14.7868324293046 14.3466910493964 14.5660817294377 14.2874158149897 14.0346084768207
ENSG00000009307 chr1 114716913 114758676 CSDE1 14.7687327516455 14.544963717696 14.1013133388032 14.113860177475 13.8769619782909 13.9671675226796
ENSG00000009335 chr7 157138913 157269372 UBE3C 11.0349816988758 11.1266527396683 11.1871847780555 11.8884772079338 12.7742610802167 12.7738035373324
ENSG00000009413 chr6 111299028 111483715 REV3L 11.3918059492296 11.6875709314394 12.2004883508167 11.9670889090828 11.8923528994105 11.2246776284393
ENSG00000009694 chrX 124375903 124963817 TENM1 8.38403121532023 8.83436687237661 8.09077972579494 7.09902863344588 6.68540526208172 1.55893493686926
ENSG00000009724 chr1 11026523 11047233 MASP2 3.71943668270634 3.45331117843754 2.99843643242246 1.60204079607585 2.8494890500207 1.39300413458368
ENSG00000009780 chr1 27725979 27763122 FAM76A 9.7039359689344 9.80578997550849 9.35905686480792 9.03979072775049 8.33243538846251 8.30731966710302
ENSG00000009790 chr1 209756032 209782320 TRAF3IP3 10.6627945959941 10.6391322053407 11.0882891264825 10.9952030407125 10.0888355339413 11.3369611788349
ENSG00000009830 chr14 77274956 77320884 POMT2 6.73824088635318 7.07174022691119 7.10905241756408 6.71082064570107 7.67900378268767 8.62512982869664
ENSG00000009844 chr6 142147162 142224689 VTA1 10.3551750989605 10.44508206814 10.5392344813535 10.4507495742068 10.5240772571047 10.7240812588482
ENSG00000009954 chr7 73440398 73522278 BAZ1B 11.3734870106803 11.4466494844885 11.269457944867 11.4526576024738 11.8133362841823 12.4733036555232
ENSG00000010017 chr6 13621498 13711564 RANBP9 12.4444766552634 12.513391288082 12.4518257590499 12.6624449227032 12.5590843605607 11.2540223750003
ENSG00000010030 chr6 36354091 36387800 ETV7 4.8998582902377 4.8875324952315 5.4650617440234 5.51136822623731 8.17759433619058 6.84706671830365
ENSG00000010072 chr1 231337104 231355023 SPRTN 9.22641567474124 9.62765870903993 9.33212844893947 8.77468021319298 8.36051381783691 8.38093831412327
ENSG00000010165 chr1 171781664 171814023 EEF1AKNMT 6.64227104123474 6.52838523438933 7.67082381473077 8.98420948743819 9.87323631505992 10.6733547748494
ENSG00000010219 chr12 4562204 4615302 DYRK4 6.57442974651924 5.66199001463684 6.70724524998101 7.05671987313685 7.4192412091023 8.31082478791356
ENSG00000010244 chr17 32350109 32381886 ZNF207 13.0331360111331 12.859267230999 12.8659012130605 12.9175405785858 12.9905841385425 12.7575287654797
ENSG00000010256 chr3 48599002 48610976 UQCRC1 9.65716849887444 9.36342657160226 9.18943888374588 9.40830192169529 9.77683101920384 11.2984339563278
ENSG00000010270 chr7 38178222 38230671 STARD3NL 9.69356083649516 9.75218335288448 9.42999124707212 9.3359935589681 8.97679635547632 9.76412899016398
ENSG00000010278 chr12 6199715 6238271 CD9 5.13545537554773 3.73538781951088 5.1897901685978 5.65678696364663 5.67705310937098 6.01427991594209
ENSG00000010292 chr12 6493356 6531955 NCAPD2 9.62498462924898 9.47466615338543 8.91818628639775 8.63438760988045 8.37301864971828 11.055304571838
ENSG00000010295 chr12 6538375 6556083 IFFO1 7.93570145026997 8.12308332478842 7.95999128608536 7.5696392315984 7.10081147556343 8.15719539666459
ENSG00000010310 chr19 45668244 45683724 GIPR 5.06265842061991 5.33524209827924 4.95885233295011 5.13712992808814 5.86614563996999 4.71636411253373
ENSG00000010318 chr3 52410657 52423641 PHF7 8.45344878610486 8.07503306890245 7.47121118854529 6.99951797017202 6.50529267633419 7.14415484937303
ENSG00000010319 chr3 52433053 52445085 SEMA3G 4.39671241888121 4.17647474688128 4.7603940858127 2.71971242294405 2.84561770119608 0.688956100298815
ENSG00000010322 chr3 52455118 52493071 NISCH 11.3593181446414 11.5100937830092 11.2800181267662 10.8560149827458 10.6525066574672 10.7300634095388
ENSG00000010327 chr3 52495338 52524495 STAB1 5.6221286034469 5.46243422032094 5.60966641329598 5.09176895505913 4.69025063212645 2.12561563159263
ENSG00000010361 chr19 49806869 49817376 FUZ 8.16916244524384 8.18136586066407 8.13854352609239 7.93524742652763 7.04362074726088 7.847680771141
ENSG00000010379 chr12 220621 262873 SLC6A13 2.21329709190007 1.28728724356688 3.26200571400666 2.33295463837452 2.36225130436995 2.63282962486961
ENSG00000010404 chrX 149476990 149521096 IDS 13.10112321634 13.3188302866687 13.3415696916366 13.282303624274 12.866523070827 10.6962121402199
ENSG00000010539 chr16 3222325 3236221 ZNF200 7.32188056359703 7.41074635085652 8.66486625147417 8.60638353690502 8.79130387553914 8.73372711191577
ENSG00000010610 chr12 6786858 6820808 CD4 11.6288989905481 11.3135201690465 10.8416425095264 10.2593161203685 9.72251989516518 11.5374717604139
ENSG00000010626 chr12 6873569 6914243 LRRC23 8.46035667706991 8.28731882391952 8.64993399289643 7.64236983197004 6.46865987421783 5.78695384243794
ENSG00000010671 chrX 101349447 101390796 BTK 6.21536070026955 4.88615242625257 4.43854925408301 4.51865429607694 4.47768887773702 3.8907209499051
ENSG00000010704 chr6 26087281 26098343 HFE 3.29615744771001 2.28950361033839 1.98528984981011 2.17747518788509 0 1.98289008281658
ENSG00000010803 chr1 41027200 41242154 SCMH1 10.9076629124434 11.0432162412274 10.4611205470546 10.3782990480554 11.0416396360458 11.0325217051739
ENSG00000010810 chr6 111660332 111873452 FYN 15.2479282953758 15.5242810231292 16.1155536461794 16.5100726578535 16.6952552122948 14.5153404353646
ENSG00000010818 chr6 142751467 142945201 HIVEP2 13.1298395061666 13.264197596667 14.8199217915565 15.4932622603131 15.6618948136511 12.947439295711
ENSG00000011007 chr1 23743155 23762059 ELOA 9.93754803499983 9.79524809783716 9.88069520561272 10.2926332438864 10.6440800652587 10.9415535002981
ENSG00000011009 chr1 23790970 23795539 LYPLA2 8.6993374498313 8.69046026094425 8.73173084894452 9.16328124934562 9.72927975602873 11.0674955423264
ENSG00000011021 chr1 11806096 11843144 CLCN6 8.85767389971145 9.06794417347579 9.30900854246059 8.86405766069777 8.74191946269734 9.28966726995293
ENSG00000011028 chr17 62627401 62693597 AC080038.1 5.92359142744686 5.85040690341897 6.05386517803754 6.20008905229973 7.1924579204969 7.98390185279716
ENSG00000011105 chr12 3077355 3286564 TSPAN9 5.4945470006848 5.33042383419889 5.83638770196545 6.04654531965544 5.75887576939239 6.2724632573873
ENSG00000011114 chr14 93237550 93333092 BTBD7 9.98281222866526 10.3090555268093 10.7705929012011 10.7155843992578 10.7464124662687 10.1218149649323
ENSG00000011132 chr19 3750819 3761699 APBA3 9.22737726191489 9.2878917518386 9.57955472244169 9.8231134464955 9.97097397545455 9.24573075367715
ENSG00000011143 chr17 58205437 58219605 MKS1 6.12888215957692 5.51570184694791 6.28151695971427 6.75920724750118 6.04913755088868 8.49087586889362
ENSG00000011198 chr3 43690113 43734371 ABHD5 9.40051014592691 9.71965427291006 9.4711551725946 9.11858501267206 8.83362385245073 9.15416417999385
ENSG00000011243 chr19 15380048 15419141 AKAP8L 11.2264345784278 11.2680215416821 11.3586489940875 11.1748634189605 10.9960076446548 10.3060373699882
ENSG00000011258 chr17 51177425 51260163 MBTD1 10.7958130327052 11.0369307613668 10.9788940482349 10.6979871291371 11.2991377496597 9.83149570134286
ENSG00000011260 chr17 51260528 51297936 UTP18 11.1096924230667 11.1598646096943 10.5887810207377 10.600917580116 11.3564468764137 11.4225516059986
ENSG00000011275 chr7 5620047 5781739 RNF216 12.7311471664852 13.0967995495239 12.9030627319341 12.8007573337695 12.4990866962106 11.6861447690642
ENSG00000011295 chr17 15999380 16045015 TTC19 11.4941902187664 11.8718203061341 11.7129440737668 11.1372639054888 11.4270180830746 10.430267431779
ENSG00000011304 chr19 797075 812327 PTBP1 11.924020226025 11.879082110564 12.1427506854336 12.5850550660064 13.2216855202818 14.1142787744709
ENSG00000011347 chr11 61515313 61581148 SYT7 1.45982885511077 1.92185413092523 2.95826361859589 1.60204079607585 4.23063759547523 4.06476085215854
ENSG00000011376 chr3 45388506 45549421 LARS2 10.264551396319 10.3379559166004 10.0795076188523 9.93694186287583 10.4100939079119 10.8257982508417
ENSG00000011405 chr11 17077730 17207983 PIK3C2A 11.6668114166632 11.9545098959212 11.5967617095375 11.205597374159 10.9207835083666 10.7641509346357
ENSG00000011422 chr19 43646095 43670547 PLAUR 8.36374660798714 8.41920152454642 8.61489434422913 8.46514275893144 8.1863914170369 7.69436528081934
ENSG00000011426 chr7 36389806 36453791 ANLN 5.53924680732962 5.2457651747078 4.67209623225998 4.11474851654784 1.29242732420051 7.60268073345242
ENSG00000011451 chr19 15419980 15449951 WIZ 8.21392557510717 8.30277621954407 8.81951608997979 9.66452436596241 10.6743427942076 9.98541564176045
ENSG00000011454 chr9 122940833 123104866 RABGAP1 11.0835339251124 11.2020901927692 11.2893937928563 11.5105872915948 11.6167335610826 10.8991412365634
ENSG00000011478 chr19 45692483 45703989 QPCTL 7.23861539290957 7.47603732979361 8.43055980713049 8.40378720020873 8.37568525355784 8.23070319716616
ENSG00000011485 chr19 46346994 46392981 PPP5C 8.39165025289307 8.42905526071553 8.79057572930624 9.27787377648034 10.3396092515399 11.8683151497993
ENSG00000011523 chr2 65056366 65087004 CEP68 10.5497427840433 10.530367661959 10.2093258783765 9.9526153960046 9.08619436841743 7.09491119373476
ENSG00000011566 chr2 39249266 39437312 MAP4K3 10.1769717412006 10.2166398336913 10.3080144271392 10.4271646439535 10.8392439099574 10.1033756498342
ENSG00000011590 chr19 35704527 35717038 ZBTB32 5.63735334733035 5.02267025531341 6.25840490392945 7.54546980459073 8.77607181272031 10.1169571710392
ENSG00000011600 chr19 35904401 35908295 TYROBP 7.63890394844083 7.02996044803563 6.88539352673502 6.27345751286668 5.99952408324049 3.2545094272178
ENSG00000011638 chr16 21158377 21180616 TMEM159 8.14460416503827 7.53893094127842 7.34404647906796 7.31274190085483 6.54519326878154 7.04103207924067
ENSG00000012048 chr17 43044295 43170245 BRCA1 5.41751720992293 5.78745567308761 4.71356694474876 3.93793882925547 4.09855096152706 10.9474530014464
ENSG00000012061 chr19 45407333 45478828 ERCC1 10.3712632576852 10.4328270724546 11.1108513731591 9.9135813816108 9.12587244670308 9.45487439765269
ENSG00000012124 chr19 35319261 35347355 CD22 5.51521643608204 5.57821138777321 5.0401884657189 5.27824151162238 5.23527810854187 4.4653290140804
ENSG00000012171 chr3 50267558 50277546 SEMA3B 5.56477989989452 6.10736190553882 5.42222604588873 5.18126003763286 3.69498280437132 1.43318411285973
ENSG00000012174 chrX 21839636 21885424 MBTPS2 7.99877614191228 7.95458139245448 7.30243339496729 7.0968575061853 7.21503560274648 7.3350991840657
ENSG00000012211 chrX 49175264 49186528 PRICKLE3 5.09088440166447 4.41918882058518 5.12941073126281 5.03615190101498 5.92139882244061 7.66939083953914
ENSG00000012223 chr3 46435645 46485234 LTF 5.10461852339955 5.17034571406989 5.30626804301569 5.25712267950787 5.55835971031587 1.90848717587411
ENSG00000012232 chr8 28600469 28755599 EXTL3 7.52627907842149 7.02565530939201 7.94901627982063 7.6870175058888 7.35133788894612 9.34137091876016
ENSG00000012660 chr6 53267398 53349179 ELOVL5 13.2688664719063 13.5557770262613 13.7067891105089 12.8700496919366 12.8257955788714 12.217351210544
ENSG00000012779 chr10 45374176 45446119 ALOX5 7.50213332516793 7.34784598400089 7.23737532474213 7.11262404305019 7.0072908577038 3.88116429923619
ENSG00000012822 chr12 53708517 53727745 CALCOCO1 9.80644698722134 9.84306088688657 9.68236753011604 9.5116478867873 9.25835472015562 7.33427997980198
ENSG00000012963 chr14 93207056 93229215 UBR7 8.40428735012852 8.36292834720818 8.11547727719926 8.56837497752445 8.1105345337462 9.97217890312477
ENSG00000012983 chr14 50418501 50561126 MAP4K5 11.080886512731 11.1331001968932 10.6876098781879 10.851491067443 11.6714829077359 11.197169126972
ENSG00000013016 chr2 31234337 31269447 EHD3 4.82387469570003 4.51263702193928 4.16687748740715 3.5752048601795 4.01811850675332 6.81385444243068
ENSG00000013275 chr19 39971005 39981441 PSMC4 10.024487851282 10.0131356485894 10.0931054616152 10.3794307604948 10.8636854778513 12.0215982587703
ENSG00000013288 chr4 6575175 6623362 MAN2B2 10.2237903260099 10.1906376544976 10.0601007281989 9.63201309521847 8.9747747221628 9.54091463522338
ENSG00000013297 chr3 170418865 170860380 CLDN11 2.3037213164773 1.55801758923754 3.66576832292114 4.13904613513932 3.60663592095336 2.50107495198378
ENSG00000013306 chr17 44319625 44324870 SLC25A39 9.97523177474309 9.6666617406271 9.28383285655574 8.95726645367208 10.107229955658 11.534847127552
ENSG00000013364 chr16 29820394 29848039 MVP 11.1479961224404 10.9358438837307 10.7126467071832 10.4365490054233 10.4105307096971 11.20825383776
ENSG00000013374 chr7 151341699 151378449 NUB1 11.4572262063503 11.2612147986637 10.6234571806469 10.2336242716873 9.82498684057473 10.1869528523578
ENSG00000013375 chr6 83161150 83193936 PGM3 8.9949565252004 9.44708283978904 9.2705352058583 8.78926751471982 8.33218204759569 8.9471456623684
ENSG00000013392 chr6 83193379 83198932 RWDD2A 5.69455662692631 5.70095948382261 4.85115153923365 4.68778400537902 3.9978536103154 4.91463826898728
ENSG00000013441 chr2 200853009 200864744 CLK1 13.9224839671878 14.1979603373494 13.9569495398997 13.3051289641749 12.5356179057839 10.6573309279621
ENSG00000013503 chr12 106357658 106510198 POLR3B 8.36144925639605 8.47226232041438 8.713947583248 8.83741591410961 8.98604049855368 10.7794154089871
ENSG00000013523 chr14 76786178 76826246 ANGEL1 8.30708071422776 8.24807982690194 7.99728649771078 8.32955401151733 9.30797322065365 8.93833532543584
ENSG00000013561 chr5 141958328 141990291 RNF14 8.40438078565975 8.27458139213 8.76396563026087 9.23951036480943 9.18850495040684 9.94418757993828
ENSG00000013563 chrX 154401238 154412112 DNASE1L1 8.14800013368491 7.6396879553155 7.52167507719491 7.21337740583237 6.66225995659029 7.41763567755835
ENSG00000013573 chr12 31073845 31104791 DDX11 7.67679931444361 8.24185809349481 8.04382223734065 7.88501888763188 8.0504677116285 10.674401045712
ENSG00000013583 chr12 12974864 13000273 HEBP1 6.88366189367281 6.85426515633193 6.39370201534089 5.74650721193514 6.11612601396376 7.27523010320884
ENSG00000013588 chr12 12890782 12917937 GPRC5A 2.56717556212841 4.32673634340831 4.06261215756068 3.9990262048736 4.07103760679368 2.57909315118187
ENSG00000013619 chrX 150361422 150514178 MAMLD1 6.29157844546801 6.47983126843019 8.65236027179951 10.8284219796777 12.4411494198521 8.87650894230726
ENSG00000013725 chr11 60971680 61020377 CD6 14.1127697479718 14.2964099899334 14.2301109964325 14.4465513942588 14.2274933920463 13.9008385648973
ENSG00000013810 chr4 1721490 1745176 TACC3 10.8593608699273 10.9288327194305 10.6780847288759 10.1462845146611 9.30058265050409 10.6902742189718
ENSG00000014123 chr6 96521595 96555276 UFL1 10.1972354675863 10.3036853279536 10.0040899024347 9.84292841580304 9.30970803244913 9.83989185698358
ENSG00000014138 chr11 65261762 65305589 POLA2 8.77916818454857 8.82952731307896 9.12848212540048 9.36367651527355 9.22486964344936 11.2879504611809
ENSG00000014164 chr8 143437655 143541453 ZC3H3 9.48037678389352 9.8331770293359 10.0189310606562 10.2633030423237 10.564484505225 9.87671741725164
ENSG00000014216 chr11 65180566 65212006 CAPN1 9.71753992377997 9.57517235644897 9.22252590026484 9.04199459616825 8.91440018221122 10.7854865757764
ENSG00000014641 chr2 63588609 63607197 MDH1 10.6971635893308 10.559294637287 10.1268946300054 10.0807876959489 10.1706137492355 11.5196269701345
ENSG00000014824 chr4 41990472 42090457 SLC30A9 10.3626529862394 10.3941484917905 10.519839262222 10.5425104486582 10.4743770937185 10.7819267725029
ENSG00000014914 chr1 149928651 149936898 MTMR11 4.0942314148715 3.3974698109861 2.51564015663886 3.58588833485781 3.16028316942272 5.1371693314448
ENSG00000014919 chr10 99711844 99732100 COX15 7.62552660688591 7.26410634398588 7.46318879418344 7.79620654472114 7.81996281811069 9.35543082576383
ENSG00000015133 chr14 91271323 91417844 CCDC88C 13.8155687456637 14.104121470908 13.8153873075939 13.4125357568227 12.8216751034841 11.6278404639022
ENSG00000015153 chr12 42157104 42238349 YAF2 11.5354693453745 11.9351962303092 11.8204858426831 10.9841313412092 11.0196780354711 10.00070611356
ENSG00000015171 chr10 134465 254637 ZMYND11 10.0871633624393 9.97770785108236 10.3926823731501 10.7445264261313 11.2595240465995 10.8619359135645
ENSG00000015285 chrX 48676596 48691427 WAS 10.1773363902891 10.0229423074753 9.60748964320168 9.18008782870461 8.65699367706175 10.6243905613579
ENSG00000015413 chr16 89613308 89638456 DPEP1 1.97622762316546 1.63041317572172 1.52967957758438 0.449188128836611 0.99317027100023 2.38010547400447
ENSG00000015475 chr22 17734138 17774770 BID 9.25109731489881 9.2782846432773 9.40785813255562 9.32637619527462 9.69266795681298 9.05633592342561
