ENSG,IT02,IT202,IT1H2,IT2H2,IT4H2,IT24H2
ENSG00000134769,8,5,10,3,1,1
ENSG00000134775,2,0,8,0,0,4
ENSG00000134779,217,186,456,242,257,396
ENSG00000134780,7,9,30,10,18,15
ENSG00000134802,37,23,25,27,230,270
ENSG00000134809,52,40,22,29,70,44
ENSG00000134815,118,107,433,340,648,467
ENSG00000134824,21,23,75,24,16,149
ENSG00000134825,142,115,236,132,190,116
ENSG00000134827,0,0,2,0,0,1
ENSG00000134830,2,0,1,0,0,0
ENSG00000134851,985,763,2122,1065,1546,924
ENSG00000134852,283,212,661,474,907,537
ENSG00000134853,4,2,3,0,1,0
ENSG00000134864,41,21,64,34,35,34
ENSG00000134871,3,3,0,2,1,0
ENSG00000134873,3,1,7,1,5,0
ENSG00000134874,0,5,0,0,0,3
ENSG00000134882,10968,7724,11069,4200,5408,2310
ENSG00000134884,2345,1667,2501,1416,1926,703
ENSG00000134897,107,80,159,80,107,295
ENSG00000134899,3626,2735,3562,1548,1095,968
ENSG00000134900,10568,7380,8750,2288,2702,1326
ENSG00000134901,3,3,11,1,6,30
ENSG00000134905,1262,946,1694,1004,1494,985
ENSG00000134909,320,224,612,360,857,356
ENSG00000134910,461,356,983,446,669,447
ENSG00000134940,0,2,0,0,0,0
ENSG00000134954,10813,7450,26293,7566,5854,2265
ENSG00000134955,2,1,2,5,4,1
ENSG00000134962,0,1,2,0,0,0
ENSG00000134970,639,434,600,320,371,300
ENSG00000134982,1488,1079,2195,986,766,448
ENSG00000134986,35,19,44,45,70,135
ENSG00000134987,1164,795,1331,967,2465,817
ENSG00000134996,601,434,1579,559,508,433
ENSG00000135002,45,30,35,18,42,34
ENSG00000135018,3932,2584,2874,1215,1584,859
ENSG00000135040,2098,1451,2921,959,1156,562
ENSG00000135045,49,53,49,23,28,56
ENSG00000135046,7780,5526,7589,1678,1102,33
ENSG00000135047,9,16,24,18,26,14
ENSG00000135048,10288,7469,13327,5209,7492,1371
ENSG00000135049,5916,3912,5782,2261,2744,1067
ENSG00000135052,14,15,25,7,6,17
ENSG00000135063,1,3,0,2,1,0
ENSG00000135069,16,22,31,562,2374,443
ENSG00000135070,1092,826,853,256,382,146
ENSG00000135074,634,482,3724,3421,7539,874
ENSG00000135077,74,79,68,24,25,38
ENSG00000135083,1,0,6,0,1,2
ENSG00000135090,1711,1273,2473,1405,1900,1225
ENSG00000135093,492,356,231,81,72,91
ENSG00000135094,1,0,2,1,2,0
ENSG00000135097,1,0,0,0,0,0
ENSG00000135100,0,1,1,0,1,0
ENSG00000135108,3809,2812,3762,1215,1760,504
ENSG00000135114,1106,985,3775,1005,1248,34
ENSG00000135116,4,1,2,1,1,0
ENSG00000135119,54,32,88,50,72,204
ENSG00000135124,436,330,545,182,269,216
ENSG00000135127,6526,4983,28087,14670,23666,2484
ENSG00000135144,29,23,40,10,11,64
ENSG00000135148,389,234,549,178,727,257
ENSG00000135164,1698,1149,3079,1225,1072,988
ENSG00000135175,0,2,7,0,0,0
ENSG00000135185,3961,2618,3191,994,1611,561
ENSG00000135205,323,278,223,79,91,40
ENSG00000135211,27,34,95,32,45,28
ENSG00000135218,1,0,4,0,3,4
ENSG00000135241,3679,2562,2335,500,619,121
ENSG00000135245,1,1,4,3,8,28
ENSG00000135248,2,3,1,0,2,0
ENSG00000135249,1188,875,1253,483,698,290
ENSG00000135250,6158,4206,7603,3186,3963,1873
ENSG00000135253,4,4,3,5,2,7
ENSG00000135269,3251,2198,4951,2293,2055,396
ENSG00000135272,2033,1408,5082,3415,13077,2539
ENSG00000135297,638,473,1334,575,697,290
ENSG00000135298,2,1,5,3,3,0
ENSG00000135299,212,167,248,114,368,153
ENSG00000135314,21,5,38,10,13,51
ENSG00000135315,68,60,403,210,201,210
ENSG00000135316,2976,2179,2919,1799,4212,2846
ENSG00000135317,1013,687,1995,1131,1250,666
ENSG00000135318,15,10,306,599,1602,108
ENSG00000135324,0,1,0,1,0,0
ENSG00000135334,1469,1033,1346,782,974,247
ENSG00000135336,659,437,1146,489,522,619
ENSG00000135338,7,5,30,13,4,17
ENSG00000135341,1440,950,2631,1352,2082,755
ENSG00000135362,90,64,576,342,919,344
ENSG00000135363,4,10,8,7,2,2
ENSG00000135365,4649,3178,5326,1719,1488,780
ENSG00000135372,1310,932,1422,1206,2695,1085
ENSG00000135373,1,0,0,0,0,0
ENSG00000135374,0,1,0,0,0,0
ENSG00000135378,1,4,25,11,14,3
ENSG00000135387,2071,1326,1933,1350,2717,1200
ENSG00000135390,956,607,662,231,482,454
ENSG00000135392,150,119,240,144,193,295
ENSG00000135404,14,8,5,5,29,68
ENSG00000135407,48,24,192,88,65,11
ENSG00000135409,2,1,0,0,0,0
ENSG00000135414,40,22,52,21,26,61
ENSG00000135423,11,3,22,3,4,24
ENSG00000135424,2,9,10,3,6,5
ENSG00000135426,5568,4039,9526,4721,7941,1698
ENSG00000135436,5,4,7,6,55,11
ENSG00000135437,8,9,13,7,5,14
ENSG00000135439,286,222,536,249,161,276
ENSG00000135446,45,39,46,67,220,168
ENSG00000135451,1,2,2,1,0,31
ENSG00000135452,6,11,25,9,8,3
ENSG00000135454,0,0,1,0,0,2
ENSG00000135457,459,366,1924,1130,1426,897
ENSG00000135469,22,17,32,5,13,9
ENSG00000135472,0,0,1,1,0,2
ENSG00000135473,74,50,172,92,91,40
ENSG00000135476,13,19,35,27,97,152
ENSG00000135480,1,0,0,1,0,3
ENSG00000135482,22,13,13,22,26,26
ENSG00000135503,586,424,474,260,435,219
ENSG00000135506,808,571,865,248,293,142
ENSG00000135517,11,10,16,14,10,1
ENSG00000135519,22,34,64,17,16,11
ENSG00000135521,931,658,922,726,1750,1416
ENSG00000135525,66,53,172,114,179,38
ENSG00000135535,1761,1329,1458,622,1061,412
ENSG00000135537,159,135,405,249,355,208
ENSG00000135540,16,17,59,29,28,75
ENSG00000135541,1585,1224,4029,2705,3511,1644
ENSG00000135547,4,8,19,11,11,0
ENSG00000135549,52,47,100,24,37,30
ENSG00000135587,145,107,188,57,88,57
ENSG00000135596,454,340,871,392,326,54
ENSG00000135597,3033,2085,2740,973,1368,633
ENSG00000135604,724,482,1234,805,2423,410
ENSG00000135605,209,117,264,108,95,113
ENSG00000135617,11,10,26,8,36,16
ENSG00000135622,20,13,75,40,33,54
ENSG00000135624,351,263,663,469,1033,794
ENSG00000135625,2,0,36,24,19,0
ENSG00000135631,146,103,123,56,65,80
ENSG00000135632,372,261,355,276,642,216
ENSG00000135636,4,5,6,3,7,0
ENSG00000135637,64,51,111,48,43,69
ENSG00000135643,244,147,367,157,109,28
ENSG00000135655,11452,7999,14489,7179,12187,2101
ENSG00000135677,124,123,436,142,191,127
ENSG00000135678,103,73,165,55,163,593
ENSG00000135679,2016,1372,1499,737,1028,692
ENSG00000135686,218,159,280,188,186,54
ENSG00000135697,2,1,2,1,0,1
ENSG00000135698,228,214,810,327,426,400
ENSG00000135702,2,2,2,0,1,2
ENSG00000135709,391,286,2295,1590,1660,440
ENSG00000135720,1074,779,955,428,520,254
ENSG00000135722,59,49,81,26,43,31
ENSG00000135723,31,18,129,70,60,183
ENSG00000135736,34,18,78,59,67,68
ENSG00000135740,455,346,558,183,249,142
ENSG00000135747,47,32,160,97,206,293
ENSG00000135749,1402,1086,2136,1259,2390,2030
ENSG00000135750,6,12,25,21,76,66
ENSG00000135763,224,170,509,712,1881,564
ENSG00000135766,1029,652,1064,437,430,189
ENSG00000135773,0,0,0,1,0,0
ENSG00000135775,688,483,896,390,869,367
ENSG00000135776,465,363,292,200,252,351
ENSG00000135778,7,5,46,37,143,88
ENSG00000135801,431,391,539,414,556,264
ENSG00000135821,37,24,32,21,21,7
ENSG00000135823,488,319,1217,675,1263,996
ENSG00000135828,21,16,68,20,24,11
ENSG00000135829,8088,5777,6434,2677,4108,1715
ENSG00000135835,1,1,3,0,2,2
ENSG00000135837,2911,2140,4233,1861,2009,813
ENSG00000135838,27,27,150,80,129,141
ENSG00000135842,3271,2577,12871,3017,4061,284
ENSG00000135845,135,82,306,97,204,63
ENSG00000135862,1,7,5,2,4,3
ENSG00000135870,2470,1695,3113,1083,1134,537
ENSG00000135898,22,15,57,24,35,37
ENSG00000135899,1902,1497,2570,1320,2735,1928
ENSG00000135900,219,138,171,100,114,74
ENSG00000135905,8815,6461,21095,18078,31149,5652
ENSG00000135912,47,70,304,250,710,300
ENSG00000135913,1719,1313,3565,1520,1798,1086
ENSG00000135914,0,1,1,0,2,0
ENSG00000135916,47,46,122,49,37,55
ENSG00000135917,0,0,4,1,2,0
ENSG00000135919,324,240,629,628,1501,133
ENSG00000135924,172,171,224,83,43,18
ENSG00000135925,148,113,473,223,120,36
ENSG00000135926,440,310,2011,1042,466,141
ENSG00000135929,1,0,7,1,8,7
ENSG00000135930,711,564,777,419,563,311
ENSG00000135931,105,77,144,88,134,208
ENSG00000135932,3916,2843,5198,2274,2936,2365
ENSG00000135940,68,57,77,34,45,39
ENSG00000135945,1935,1347,2838,1398,2469,769
ENSG00000135951,179,146,671,327,292,185
ENSG00000135953,107,64,164,82,100,94
ENSG00000135956,386,317,643,271,213,126
ENSG00000135960,284,229,721,496,380,30
ENSG00000135966,837,667,842,363,880,591
ENSG00000135968,3309,2357,3739,993,874,249
ENSG00000135972,746,528,787,306,679,405
ENSG00000135974,321,218,304,104,115,52
ENSG00000135976,2826,1794,2582,874,746,631
ENSG00000135999,7607,5426,10389,3540,4767,1116
ENSG00000136002,17,9,18,4,18,9
ENSG00000136003,279,178,241,77,83,36
ENSG00000136010,1,0,5,3,2,2
ENSG00000136011,3,1,0,0,5,0
ENSG00000136014,63,32,108,51,55,51
ENSG00000136021,2170,1585,2930,1052,1000,361
ENSG00000136026,151,97,155,60,37,26
ENSG00000136040,264,204,394,217,475,182
ENSG00000136044,2135,1594,2402,930,812,248
ENSG00000136045,628,474,803,491,857,448
ENSG00000136048,168,110,222,82,126,27
ENSG00000136051,1679,1124,3525,1406,1252,401
ENSG00000136052,90,95,516,340,597,134
ENSG00000136059,46,45,83,52,67,127
ENSG00000136068,2841,2143,3026,1287,1347,279
ENSG00000136098,59,27,55,29,63,55
ENSG00000136100,886,636,881,397,878,438
ENSG00000136104,1166,826,1289,731,1573,595
ENSG00000136108,400,316,354,65,44,57
ENSG00000136110,2,0,0,0,0,0
ENSG00000136111,960,613,1845,1529,2509,381
ENSG00000136114,45,24,31,11,22,9
ENSG00000136122,163,125,164,74,118,164
ENSG00000136141,1953,1453,5858,3175,4303,1459
ENSG00000136143,840,580,1158,453,909,460
ENSG00000136144,461,300,490,164,304,276
ENSG00000136146,2541,1818,3119,1139,1621,555
ENSG00000136147,1456,1056,1891,1249,2840,343
ENSG00000136152,1192,771,1716,839,1224,529
ENSG00000136153,188,152,348,159,244,49
ENSG00000136155,0,0,1,0,0,0
ENSG00000136156,3844,2667,3570,1207,920,172
ENSG00000136158,0,1,1,0,0,0
ENSG00000136159,119,73,67,48,47,40
ENSG00000136161,150,107,263,116,91,77
ENSG00000136167,5374,4053,9051,4975,6287,2399
ENSG00000136169,472,335,693,322,368,340
ENSG00000136193,89,40,64,13,11,7
ENSG00000136197,23,27,55,60,48,80
ENSG00000136205,28,22,33,30,119,79
ENSG00000136213,98,65,167,61,73,32
ENSG00000136231,23,7,15,6,34,1
ENSG00000136235,4,0,0,0,0,1
ENSG00000136237,13,17,17,5,9,13
ENSG00000136238,798,565,1178,435,427,326
ENSG00000136240,565,453,1038,561,924,496
ENSG00000136243,319,202,464,277,480,410
ENSG00000136244,0,0,0,3,2,7
ENSG00000136247,126,98,146,59,50,63
ENSG00000136250,818,594,1097,406,283,246
ENSG00000136261,991,736,1101,1352,4176,1175
ENSG00000136267,7,2,10,5,0,0
ENSG00000136270,623,425,683,542,908,514
ENSG00000136271,400,284,447,247,520,287
ENSG00000136273,1213,902,1783,1037,1191,672
ENSG00000136274,3,0,5,0,3,0
ENSG00000136279,995,781,1212,587,679,434
ENSG00000136280,3475,2547,5892,1933,1514,885
ENSG00000136286,724,486,556,176,187,434
ENSG00000136295,172,110,159,36,48,156
ENSG00000136297,4,0,0,2,6,2
ENSG00000136305,12,11,12,2,3,43
ENSG00000136319,223,154,295,158,224,337
ENSG00000136367,11,19,73,24,53,24
ENSG00000136371,823,639,1709,788,1099,673
ENSG00000136378,1,0,1,0,2,2
ENSG00000136379,25,17,63,12,28,135
ENSG00000136381,1623,1097,2157,887,1405,756
ENSG00000136383,75,46,89,34,36,12
ENSG00000136404,5,0,11,4,3,6
ENSG00000136425,7,4,16,3,4,17
ENSG00000136436,1470,1115,882,420,482,142
ENSG00000136444,88,67,188,91,170,148
ENSG00000136448,1304,834,1834,784,1263,766
ENSG00000136449,7,2,24,9,7,9
ENSG00000136450,529,377,680,514,1061,2066
ENSG00000136451,352,297,641,338,309,139
ENSG00000136463,54,37,69,36,60,53
ENSG00000136478,433,344,734,299,570,536
ENSG00000136485,630,445,1231,412,648,279
ENSG00000136490,10,5,17,5,1,4
ENSG00000136492,352,217,335,87,27,506
ENSG00000136504,2598,1917,1368,427,518,361
ENSG00000136514,14,9,76,24,42,6
ENSG00000136518,82,55,225,171,350,256
ENSG00000136521,77,73,547,225,245,194
ENSG00000136522,827,561,546,233,391,184
ENSG00000136527,7182,4476,3942,1832,2543,1156
ENSG00000136531,0,1,0,0,2,1
ENSG00000136536,5306,3588,6487,2785,3542,1221
ENSG00000136541,481,303,734,142,132,9
ENSG00000136542,2,2,0,0,0,0
ENSG00000136546,1,0,0,0,0,0
ENSG00000136560,6185,4395,11404,4248,7096,1134
ENSG00000136573,168,102,181,66,44,19
ENSG00000136574,1,0,1,0,0,0
ENSG00000136603,1080,822,5576,2612,2266,172
ENSG00000136628,960,676,1145,1128,2998,888
ENSG00000136631,145,137,434,209,376,308
ENSG00000136634,4,4,20,33,113,37
ENSG00000136636,61,23,78,44,45,73
ENSG00000136643,391,253,1169,1149,2652,577
ENSG00000136682,389,292,692,485,1018,359
ENSG00000136688,0,0,0,0,3,0
ENSG00000136689,4,3,12,11,15,26
ENSG00000136694,3,3,0,1,0,0
ENSG00000136695,0,0,0,0,5,0
ENSG00000136696,0,3,0,3,14,0
ENSG00000136697,0,0,0,0,1,0
ENSG00000136699,1294,1010,1270,548,814,485
ENSG00000136709,4497,3260,6723,2900,4391,1643
ENSG00000136710,10,1,10,3,2,1
ENSG00000136715,1256,958,1162,390,411,369
ENSG00000136717,765,547,622,271,207,215
ENSG00000136718,67,41,71,48,128,69
ENSG00000136720,606,416,1465,624,837,504
ENSG00000136731,1576,1066,2073,991,1658,1027
ENSG00000136732,1568,1249,1327,414,1026,606
ENSG00000136738,4000,2767,4000,1446,1646,652
ENSG00000136754,8097,5724,8308,2822,2814,964
ENSG00000136758,4411,3189,4133,1435,2198,749
ENSG00000136770,5343,3720,6540,2526,3706,935
ENSG00000136783,73,65,98,76,78,29
ENSG00000136802,684,476,503,276,282,182
ENSG00000136807,120,109,170,83,118,81
ENSG00000136810,348,221,259,157,649,601
ENSG00000136811,139,88,662,441,679,442
ENSG00000136813,2405,1685,3003,2034,5244,1682
ENSG00000136816,78,65,202,93,133,85
ENSG00000136819,243,136,209,98,145,64
ENSG00000136824,41,10,116,44,78,362
ENSG00000136826,12,20,6,2,0,0
ENSG00000136827,52,45,182,91,132,169
ENSG00000136828,202,147,234,152,163,154
ENSG00000136830,17,23,36,39,59,73
ENSG00000136840,88,61,74,32,19,67
ENSG00000136842,17,25,58,22,21,35
ENSG00000136848,7,4,6,4,2,0
ENSG00000136854,53,42,100,43,38,87
ENSG00000136856,13,15,28,5,10,13
ENSG00000136859,0,1,0,0,0,0
ENSG00000136861,2160,1582,2885,1389,1630,1124
ENSG00000136866,25,22,47,9,15,7
ENSG00000136867,65,51,65,34,46,26
ENSG00000136868,314,222,180,40,52,134
ENSG00000136869,4,2,2,3,3,0
ENSG00000136870,518,422,777,352,454,215
ENSG00000136874,385,231,969,599,852,324
ENSG00000136875,277,220,523,365,553,386
ENSG00000136877,398,328,374,245,485,338
ENSG00000136878,2364,1613,3294,1337,1400,412
ENSG00000136881,8,3,33,7,15,10
ENSG00000136883,0,1,0,0,0,0
ENSG00000136888,620,512,633,246,298,156
ENSG00000136891,818,547,961,581,1498,484
ENSG00000136895,43,25,36,7,18,142
ENSG00000136897,99,78,210,117,165,91
ENSG00000136908,29,18,21,9,24,11
ENSG00000136918,0,0,1,0,0,0
ENSG00000136925,762,649,1173,471,784,317
ENSG00000136928,2,2,4,0,3,0
ENSG00000136929,3,4,4,0,1,1
ENSG00000136930,4355,3068,3305,1218,2380,1067
ENSG00000136931,0,0,1,0,0,0
ENSG00000136932,940,635,1017,341,347,107
ENSG00000136933,215,157,251,100,207,414
ENSG00000136935,577,436,674,314,399,295
ENSG00000136936,585,406,616,268,308,177
ENSG00000136937,2438,1698,2123,807,1206,638
ENSG00000136938,1372,981,1393,960,2350,1409
ENSG00000136940,176,120,221,76,106,104
ENSG00000136942,204,155,279,219,546,436
ENSG00000136943,1,1,5,0,0,1
ENSG00000136944,2,1,0,0,0,0
ENSG00000136950,330,226,362,210,359,382
ENSG00000136960,684,502,2291,292,87,4
ENSG00000136982,10,9,5,8,2,215
ENSG00000136986,1568,1149,1151,401,537,289
ENSG00000136997,93,80,1148,1207,1899,456
ENSG00000136999,1,0,0,0,0,0
ENSG00000137038,16,9,26,38,36,16
ENSG00000137054,272,157,300,283,643,387
ENSG00000137055,1016,774,1522,683,700,498
ENSG00000137070,599,468,628,244,183,141
ENSG00000137073,1283,915,2855,1496,2976,1251
ENSG00000137074,755,544,911,454,820,600
ENSG00000137075,8482,6000,8189,2516,2475,1031
ENSG00000137076,752,565,1643,989,1000,761
ENSG00000137078,8,3,13,8,1,1
ENSG00000137090,0,0,1,0,2,1
ENSG00000137094,6,8,17,21,35,11
ENSG00000137098,10,10,4,1,2,0
ENSG00000137100,153,129,119,30,27,28
ENSG00000137101,130,80,144,57,57,44
ENSG00000137103,113,79,141,56,63,52
ENSG00000137106,149,88,95,50,69,160
ENSG00000137124,0,1,2,1,0,13
ENSG00000137135,0,0,0,1,0,5
ENSG00000137142,0,1,0,0,0,2
ENSG00000137145,2050,1390,2235,1225,1304,394
ENSG00000137154,1243,1079,1166,1314,1318,1128
ENSG00000137161,498,479,847,449,639,404
ENSG00000137166,208,182,549,314,328,366
ENSG00000137168,109,54,271,120,326,261
ENSG00000137171,199,175,254,101,105,64
ENSG00000137177,35,26,34,31,27,4
ENSG00000137185,12,9,20,3,11,28
ENSG00000137193,155,160,441,171,188,64
ENSG00000137198,13,15,39,7,4,4
ENSG00000137200,1534,1153,1200,414,848,400
ENSG00000137203,2,0,0,0,0,1
ENSG00000137204,0,1,0,0,0,0
ENSG00000137207,145,122,176,62,82,27
ENSG00000137210,276,238,737,489,671,790
ENSG00000137216,675,512,1355,813,1457,276
ENSG00000137218,28,17,41,31,17,51
ENSG00000137221,442,319,784,373,489,248
ENSG00000137225,3,0,1,1,0,0
ENSG00000137261,6,2,31,14,16,12
ENSG00000137265,399,309,2734,2357,11231,2945
ENSG00000137266,3209,2361,4852,1630,549,78
ENSG00000137267,108,63,73,38,18,5
ENSG00000137269,63,44,151,67,86,103
ENSG00000137270,4,4,3,1,3,0
ENSG00000137274,84,66,165,95,85,48
ENSG00000137275,3194,2284,3715,1275,1589,398
ENSG00000137288,58,39,269,218,393,381
ENSG00000137309,208,162,756,1080,1741,631
ENSG00000137310,8,11,26,16,4,56
ENSG00000137312,57,47,129,85,205,265
ENSG00000137337,174,135,267,120,131,108
ENSG00000137338,81,67,47,18,17,39
ENSG00000137343,85,82,186,112,132,116
ENSG00000137364,136,128,81,47,70,38
ENSG00000137392,1,0,0,0,0,0
ENSG00000137393,84,63,153,42,66,26
ENSG00000137404,1,3,4,2,6,10
ENSG00000137409,2873,2006,2486,864,933,446
ENSG00000137411,100,78,100,55,172,204
ENSG00000137413,370,227,668,229,258,232
ENSG00000137414,288,262,200,46,26,6
ENSG00000137434,16,19,83,57,79,60
ENSG00000137441,6,5,10,6,4,1
ENSG00000137449,916,612,1613,931,984,185
ENSG00000137460,1,2,4,0,4,5
ENSG00000137463,1,1,8,0,4,3
ENSG00000137473,0,5,10,0,0,0
ENSG00000137474,8,5,15,4,3,0
ENSG00000137478,1854,1246,3025,2091,3665,945
ENSG00000137486,508,314,370,146,256,359
ENSG00000137491,1,0,0,0,2,0
ENSG00000137492,318,225,480,325,696,256
ENSG00000137494,445,311,621,188,107,71
ENSG00000137496,51,34,96,26,80,47
ENSG00000137497,1424,1033,2703,770,554,478
ENSG00000137500,409,310,692,330,298,175
ENSG00000137501,2335,1525,5652,1435,634,41
ENSG00000137502,3459,2450,2143,466,374,167
ENSG00000137504,8,7,25,12,20,10
ENSG00000137507,31,20,112,50,208,66
ENSG00000137509,457,346,1595,516,259,206
ENSG00000137513,500,381,893,723,1774,825
ENSG00000137522,493,387,872,460,1172,697
ENSG00000137547,59,52,145,115,190,165
ENSG00000137558,2,2,0,0,3,0
ENSG00000137561,0,0,1,0,0,0
ENSG00000137563,6,4,9,2,1,23
ENSG00000137571,648,1010,786,813,1053,471
ENSG00000137573,0,2,1,0,2,0
ENSG00000137574,1923,1329,1769,900,1815,621
ENSG00000137575,3695,2634,7711,4154,3684,299
ENSG00000137601,833,630,2891,1519,1593,416
ENSG00000137628,368,298,3008,2106,3768,98
ENSG00000137642,9048,6368,6465,2478,2051,819
ENSG00000137648,2,1,3,0,0,0
ENSG00000137656,420,303,420,221,255,175
ENSG00000137672,1,1,3,8,3,2
ENSG00000137674,2,0,1,0,0,0
ENSG00000137691,0,0,0,1,0,0
ENSG00000137692,598,416,776,530,1574,526
ENSG00000137693,9,1,18,7,5,4
ENSG00000137700,2,3,7,1,3,10
ENSG00000137707,0,1,2,0,2,0
ENSG00000137709,3,4,0,2,0,0
ENSG00000137710,253,170,300,158,361,726
ENSG00000137713,1107,789,861,320,583,500
ENSG00000137714,1311,914,2110,1579,1156,208
ENSG00000137720,35,11,31,19,24,11
ENSG00000137726,0,0,0,1,2,0
ENSG00000137727,1,0,3,3,5,3
ENSG00000137731,25,16,24,15,15,8
ENSG00000137747,9,7,22,8,24,9
ENSG00000137752,35,40,36,20,30,6
ENSG00000137757,8,1,4,1,3,0
ENSG00000137760,390,273,515,358,704,360
ENSG00000137764,1354,950,1582,901,1518,909
ENSG00000137766,0,3,3,1,1,0
ENSG00000137767,314,258,998,526,513,1199
ENSG00000137770,3086,2155,3294,1002,1237,675
ENSG00000137776,3608,2430,4173,1754,2807,1036
ENSG00000137801,27,17,42,14,29,1
ENSG00000137802,580,365,498,210,342,296
ENSG00000137804,144,97,122,32,40,92
ENSG00000137806,15,25,107,62,106,66
ENSG00000137807,9,5,20,6,7,25
ENSG00000137809,0,0,1,1,1,1
ENSG00000137812,74,58,89,15,21,57
ENSG00000137814,295,214,285,140,211,133
ENSG00000137815,1070,823,1296,593,682,329
ENSG00000137817,1099,818,1416,839,1302,620
ENSG00000137818,131,69,102,69,95,60
ENSG00000137819,0,1,2,3,0,1
ENSG00000137821,19,16,43,7,7,9
ENSG00000137822,74,41,115,68,384,324
ENSG00000137824,520,375,492,298,603,306
ENSG00000137825,0,1,5,9,2,1
ENSG00000137831,6,3,7,8,6,13
ENSG00000137834,2,6,47,14,13,4
ENSG00000137841,106,69,103,42,22,145
ENSG00000137842,665,453,579,164,245,225
ENSG00000137843,9,8,28,3,5,6
ENSG00000137845,2575,1695,2452,966,1115,683
ENSG00000137857,1,0,5,0,1,2
ENSG00000137868,0,1,0,0,0,0
ENSG00000137869,1,0,0,0,2,0
ENSG00000137871,383,281,591,274,351,428
ENSG00000137872,4,0,4,3,0,2
ENSG00000137875,1,5,3,0,0,0
ENSG00000137876,1082,731,652,625,1212,262
ENSG00000137877,65,55,186,62,74,15
ENSG00000137878,29,21,41,16,16,0
ENSG00000137880,31,24,23,12,4,2
ENSG00000137936,413,293,415,154,181,66
ENSG00000137941,5,7,9,4,4,9
ENSG00000137942,49,34,154,97,114,145
ENSG00000137944,926,685,1873,1168,1526,860
ENSG00000137947,3374,2436,3231,1026,1138,308
ENSG00000137948,1,3,17,7,0,3
ENSG00000137955,757,434,581,300,590,1164
ENSG00000137959,53,42,225,141,1130,42
ENSG00000137960,10,8,31,4,2,3
ENSG00000137962,0,0,2,1,3,0
ENSG00000137965,737,562,2865,1268,1959,42
ENSG00000137968,11,7,9,8,10,4
ENSG00000137975,1,0,2,0,0,0
ENSG00000137976,0,0,0,1,0,0
ENSG00000137992,219,155,529,229,315,264
ENSG00000137996,1460,993,1077,324,495,382
ENSG00000138002,102,85,197,58,17,61
ENSG00000138018,1556,1117,2006,929,2156,991
ENSG00000138028,6,2,6,2,30,54
ENSG00000138029,593,487,1054,530,574,425
ENSG00000138030,2,6,10,4,4,48
ENSG00000138031,73,68,176,116,308,725
ENSG00000138032,5622,4125,4875,1552,1775,412
ENSG00000138035,529,404,907,802,3093,1010
ENSG00000138036,17,10,37,16,24,53
ENSG00000138039,0,0,4,0,3,0
ENSG00000138050,781,516,674,284,1131,501
ENSG00000138061,0,0,0,1,0,10
ENSG00000138068,7,1,5,3,0,0
ENSG00000138069,4331,3048,4212,1472,1775,645
ENSG00000138071,1880,1157,2641,994,1172,575
ENSG00000138073,16,12,30,12,18,44
ENSG00000138074,834,735,694,134,197,279
ENSG00000138075,0,0,1,0,0,1
ENSG00000138078,1764,1245,1603,471,604,300
ENSG00000138079,109,51,59,18,9,3
ENSG00000138080,3,5,2,4,4,4
ENSG00000138081,7710,5709,15912,7504,7787,1071
ENSG00000138083,0,0,3,0,0,0
ENSG00000138085,183,115,150,79,82,76
ENSG00000138092,86,50,98,41,50,192
ENSG00000138095,3046,2009,3360,1845,6246,2319
ENSG00000138100,0,1,5,0,3,3
ENSG00000138101,2113,1496,2107,718,972,604
ENSG00000138107,773,534,811,321,345,146
ENSG00000138111,10,9,15,4,11,75
ENSG00000138115,0,0,0,0,0,1
ENSG00000138119,6,1,15,5,9,1366
ENSG00000138131,0,0,0,1,0,0
ENSG00000138134,1194,839,1964,594,1180,747
ENSG00000138138,1446,1089,2134,1164,2193,902
ENSG00000138160,39,23,52,20,11,96
