ENSG,ET01,ET201,ET1H1,ET2H1,ET4H1,ET24H1
ENSG00000108846,59,6,5,7,0,1
ENSG00000108848,2290,1244,1571,2201,2810,3871
ENSG00000108852,61,59,79,68,22,31
ENSG00000108854,748,344,467,805,553,500
ENSG00000108861,173,68,130,209,283,415
ENSG00000108883,1284,704,897,1341,2681,7909
ENSG00000108924,127,76,78,96,66,22
ENSG00000108932,153,58,107,92,79,131
ENSG00000108946,1845,706,999,1866,2687,3678
ENSG00000108947,0,0,0,0,0,4
ENSG00000108950,8,0,3,11,11,22
ENSG00000108953,2493,859,1521,2365,2899,9667
ENSG00000108958,1,3,1,0,0,4
ENSG00000108960,423,112,58,68,80,152
ENSG00000108961,287,77,59,71,95,855
ENSG00000108963,479,250,356,437,654,495
ENSG00000108984,197,69,37,20,6,51
ENSG00000109016,62,24,66,123,91,326
ENSG00000109046,1656,827,1127,1529,1387,1564
ENSG00000109047,3,0,0,0,0,0
ENSG00000109062,1067,354,532,553,446,1734
ENSG00000109063,56,21,36,24,82,170
ENSG00000109065,313,135,186,367,822,1116
ENSG00000109066,224,92,106,92,110,450
ENSG00000109072,3,2,1,6,0,1
ENSG00000109079,225,43,161,291,307,504
ENSG00000109083,377,159,137,87,93,256
ENSG00000109084,63,15,14,19,36,944
ENSG00000109089,0,0,0,0,1,21
ENSG00000109099,8,0,1,12,17,6
ENSG00000109103,890,267,304,234,106,340
ENSG00000109107,466,135,178,149,128,368
ENSG00000109111,4917,2234,3192,4207,4365,6113
ENSG00000109113,314,83,70,85,58,340
ENSG00000109118,9059,3296,3611,2282,1204,1469
ENSG00000109133,1054,422,509,743,1363,2982
ENSG00000109158,0,0,1,0,0,0
ENSG00000109171,1925,495,523,693,938,1974
ENSG00000109180,2097,607,738,850,1039,3721
ENSG00000109184,959,253,257,277,367,832
ENSG00000109189,241,139,146,166,132,273
ENSG00000109220,1136,370,465,524,335,413
ENSG00000109255,0,0,0,0,0,0
ENSG00000109265,8,2,1,6,0,3
ENSG00000109270,448,184,244,296,238,834
ENSG00000109272,17,5,7,0,0,0
ENSG00000109320,4649,2409,4453,11367,18535,13319
ENSG00000109321,231,137,245,327,689,16
ENSG00000109323,861,289,293,228,123,174
ENSG00000109332,27846,7821,7956,8340,8811,18813
ENSG00000109339,2,0,0,4,3,0
ENSG00000109381,2072,748,654,468,383,640
ENSG00000109390,424,123,110,112,201,603
ENSG00000109436,161,54,50,57,45,27
ENSG00000109445,722,219,340,444,687,873
ENSG00000109452,2677,891,703,747,1966,6208
ENSG00000109458,64,16,9,25,20,5
ENSG00000109466,556,226,220,289,361,748
ENSG00000109471,27,7,288,5580,23811,29121
ENSG00000109472,2,0,0,1,2,0
ENSG00000109475,47004,8732,7321,6912,7935,13162
ENSG00000109501,30,8,4,15,8,136
ENSG00000109519,789,320,349,602,1297,2243
ENSG00000109534,126,38,57,112,268,1443
ENSG00000109536,754,258,253,222,122,961
ENSG00000109572,354,81,183,531,502,1024
ENSG00000109576,2,0,0,0,0,0
ENSG00000109586,122,49,43,119,184,365
ENSG00000109606,3220,1816,2121,2668,3971,9466
ENSG00000109618,328,145,119,137,85,165
ENSG00000109654,19,11,15,20,22,11
ENSG00000109667,25,5,3,5,19,67
ENSG00000109670,2795,1024,891,902,923,1281
ENSG00000109674,120,23,11,5,13,61
ENSG00000109680,190,57,35,52,78,335
ENSG00000109684,12,0,0,4,8,9
ENSG00000109685,1596,585,665,627,738,3533
ENSG00000109686,168,37,62,30,8,10
ENSG00000109689,1725,502,592,655,561,795
ENSG00000109736,562,243,198,325,519,1164
ENSG00000109738,0,0,0,3,0,0
ENSG00000109743,291,62,29,20,13,3
ENSG00000109756,1044,459,578,1076,1308,2043
ENSG00000109758,1,1,2,0,0,2
ENSG00000109762,477,169,238,495,395,433
ENSG00000109771,130,42,17,8,3,24
ENSG00000109775,346,123,137,157,156,466
ENSG00000109787,6175,1687,1808,1588,807,330
ENSG00000109790,1011,313,401,491,490,497
ENSG00000109794,13,1,11,36,27,0
ENSG00000109805,42,13,11,7,6,330
ENSG00000109814,117,25,25,15,77,864
ENSG00000109819,4,0,6,7,3,0
ENSG00000109832,0,0,2,0,0,11
ENSG00000109846,0,0,0,0,0,0
ENSG00000109851,2,1,0,2,1,1
ENSG00000109854,250,57,43,77,170,986
ENSG00000109861,882,225,174,330,362,1480
ENSG00000109881,27,19,2,5,0,183
ENSG00000109906,309,101,126,196,174,80
ENSG00000109911,182,31,34,33,43,341
ENSG00000109917,1633,702,848,1236,1937,3270
ENSG00000109919,305,132,162,209,484,2958
ENSG00000109920,6495,3406,3440,3292,3348,3035
ENSG00000109927,8,4,4,0,0,18
ENSG00000109929,882,272,772,684,299,669
ENSG00000109943,43,22,66,86,50,66
ENSG00000109944,51,17,18,30,17,54
ENSG00000109956,15,3,7,2,8,2
ENSG00000109971,46980,14696,26689,24367,19018,126144
ENSG00000109991,0,1,0,0,0,0
ENSG00000110002,77,38,34,35,32,46
ENSG00000110011,705,133,161,96,98,145
ENSG00000110013,111,38,29,27,18,53
ENSG00000110025,6,1,1,4,0,10
ENSG00000110031,678,233,550,1399,1609,1899
ENSG00000110042,44,8,15,11,7,10
ENSG00000110046,2285,1644,3092,1900,886,615
ENSG00000110047,2413,993,1422,1435,1146,1787
ENSG00000110048,2025,782,1151,1348,1243,2109
ENSG00000110057,302,80,72,49,31,173
ENSG00000110060,93,22,37,81,165,461
ENSG00000110063,203,58,44,62,59,508
ENSG00000110066,589,203,264,421,471,956
ENSG00000110074,223,99,126,106,82,1178
ENSG00000110075,4801,1782,1759,2530,3123,6362
ENSG00000110076,2,0,1,1,0,8
ENSG00000110077,444,125,33,14,9,0
ENSG00000110079,6,0,0,0,0,0
ENSG00000110080,129,19,2,21,19,174
ENSG00000110090,707,165,140,191,164,546
ENSG00000110092,2,0,9,8,65,111
ENSG00000110104,160,47,37,251,836,2549
ENSG00000110107,1568,719,922,1458,2582,5970
ENSG00000110108,1031,235,222,253,362,1620
ENSG00000110169,5,9,2,1,7,12
ENSG00000110171,76,61,53,50,62,70
ENSG00000110172,1828,1311,2417,1520,1379,4151
ENSG00000110200,930,190,163,152,162,876
ENSG00000110203,14,4,0,0,1,0
ENSG00000110218,148,29,63,126,218,506
ENSG00000110237,4,3,1,2,0,0
ENSG00000110243,0,1,0,0,0,0
ENSG00000110274,408,185,198,196,267,868
ENSG00000110315,368,87,96,72,74,245
ENSG00000110318,65,26,10,18,30,99
ENSG00000110321,25525,10160,16206,21248,22161,58059
ENSG00000110324,5841,2052,2451,2289,1588,1312
ENSG00000110328,0,0,2,0,3,41
ENSG00000110330,3044,1168,1721,2075,1447,2162
ENSG00000110344,2028,1200,1513,1676,1469,3224
ENSG00000110367,16126,4726,5041,4189,3475,4973
ENSG00000110375,22,8,12,10,1,1
ENSG00000110395,2232,643,678,821,862,2314
ENSG00000110400,48,6,36,76,115,89
ENSG00000110422,2093,654,799,1076,1047,1714
ENSG00000110429,1914,1164,812,543,323,516
ENSG00000110435,527,114,152,201,170,668
ENSG00000110436,2,3,2,3,0,6
ENSG00000110442,774,258,219,179,108,791
ENSG00000110446,445,147,90,100,112,147
ENSG00000110448,8464,2645,3254,3438,2454,4738
ENSG00000110455,174,163,168,106,120,143
ENSG00000110492,31,18,10,5,2,26
ENSG00000110497,1085,544,687,916,865,967
ENSG00000110514,4027,2221,2882,2835,1859,2650
ENSG00000110536,160,54,42,22,34,178
ENSG00000110583,227,45,82,55,60,439
ENSG00000110619,609,270,367,608,2214,2214
ENSG00000110628,149,60,32,54,41,34
ENSG00000110651,2615,1054,1290,1576,2448,3494
ENSG00000110660,159,45,49,110,409,1018
ENSG00000110665,252,90,60,24,20,10
ENSG00000110675,0,0,1,0,0,0
ENSG00000110693,15,8,4,4,2,7
ENSG00000110696,3751,1216,1051,1063,1183,4057
ENSG00000110697,1249,422,563,474,354,1396
ENSG00000110700,45557,8312,7616,7621,8939,21926
ENSG00000110711,1623,463,529,407,318,1322
ENSG00000110713,5095,2790,4064,6256,5870,7751
ENSG00000110717,842,282,189,240,289,1836
ENSG00000110719,1713,955,782,449,551,1027
ENSG00000110721,255,151,209,213,188,444
ENSG00000110723,85,29,31,31,30,40
ENSG00000110756,322,149,283,643,476,928
ENSG00000110768,293,89,297,593,874,2636
ENSG00000110777,126,27,16,170,294,105
ENSG00000110799,22,4,5,1,0,0
ENSG00000110801,150,56,96,128,149,336
ENSG00000110811,17,13,4,4,1,17
ENSG00000110841,86,35,23,47,146,625
ENSG00000110844,81,22,21,60,80,190
ENSG00000110848,10808,4260,11897,14351,17309,2520
ENSG00000110851,1562,487,482,513,578,1199
ENSG00000110852,2934,971,792,513,323,62
ENSG00000110871,153,25,42,69,73,316
ENSG00000110876,1187,305,457,824,577,462
ENSG00000110880,585,133,229,594,775,1434
ENSG00000110881,21,0,8,4,2,74
ENSG00000110887,0,0,0,0,0,0
ENSG00000110888,428,160,155,113,108,282
ENSG00000110906,864,314,344,482,544,2023
ENSG00000110911,808,477,538,745,1290,1600
ENSG00000110917,402,142,229,346,608,2631
ENSG00000110921,80,28,132,211,227,233
ENSG00000110925,309,136,347,524,427,457
ENSG00000110931,294,103,101,243,972,1229
ENSG00000110934,7291,1664,1189,527,330,815
ENSG00000110944,267,124,477,1157,1528,331
ENSG00000110955,7579,2234,3396,4673,5913,27858
ENSG00000110958,5297,1527,1504,1424,1726,11550
ENSG00000110987,102,29,33,23,20,108
ENSG00000111011,6904,3532,4067,2593,1869,3289
ENSG00000111012,7,1,16,33,76,377
ENSG00000111052,40,7,8,1,1,0
ENSG00000111057,99,16,9,11,25,226
ENSG00000111058,3,0,0,0,0,0
ENSG00000111077,38,10,13,11,23,47
ENSG00000111087,8,2,6,10,2,7
ENSG00000111110,13,0,1,0,2,1
ENSG00000111142,2120,800,936,1051,1646,4436
ENSG00000111144,2302,557,573,542,552,2882
ENSG00000111145,782,253,453,1206,1253,1451
ENSG00000111181,2,0,0,9,13,4
ENSG00000111186,1,0,3,2,0,0
ENSG00000111196,197,61,55,69,144,1220
ENSG00000111199,2,2,2,0,0,0
ENSG00000111203,774,370,337,286,293,995
ENSG00000111206,58,12,13,23,5,280
ENSG00000111215,113,49,38,33,47,121
ENSG00000111224,442,153,117,163,286,421
ENSG00000111229,4408,753,578,899,1187,5054
ENSG00000111231,95,35,58,52,107,1062
ENSG00000111237,921,248,198,194,205,1394
ENSG00000111247,47,7,3,8,0,591
ENSG00000111249,4,0,7,1,4,0
ENSG00000111252,2180,805,1370,3413,3549,1239
ENSG00000111254,5,3,2,12,8,14
ENSG00000111261,14,4,3,3,1,49
ENSG00000111262,0,0,0,2,0,0
ENSG00000111266,1265,428,829,2066,1473,1565
ENSG00000111269,519,127,132,162,183,529
ENSG00000111271,264,77,69,107,167,408
ENSG00000111275,360,41,44,29,9,21
ENSG00000111276,12101,3333,2414,1241,516,485
ENSG00000111291,4,0,0,0,0,0
ENSG00000111300,774,549,439,625,1361,3281
ENSG00000111305,5,0,3,0,0,0
ENSG00000111319,38,12,15,1,1,9
ENSG00000111321,163,26,26,33,39,25
ENSG00000111325,30,24,24,11,15,124
ENSG00000111328,121,23,19,18,18,448
ENSG00000111331,640,160,150,166,466,743
ENSG00000111335,486,195,172,354,664,1977
ENSG00000111339,0,0,2,0,0,0
ENSG00000111341,9,13,5,2,2,0
ENSG00000111344,8,3,3,4,11,18
ENSG00000111348,24893,6140,6327,6679,5324,5680
ENSG00000111358,230,86,62,135,271,1659
ENSG00000111361,576,147,176,334,437,2274
ENSG00000111364,484,234,259,505,1294,2255
ENSG00000111371,12209,4483,5315,7247,8674,13100
ENSG00000111405,3,0,0,0,8,0
ENSG00000111412,378,132,178,235,400,1194
ENSG00000111424,115,38,41,114,194,2189
ENSG00000111445,138,66,66,61,78,1581
ENSG00000111450,539,146,95,153,160,408
ENSG00000111452,20,2,2,5,2,4
ENSG00000111481,1539,250,266,301,511,2757
ENSG00000111490,13,1,4,4,0,9
ENSG00000111530,2650,1165,1294,1449,1600,5937
ENSG00000111536,0,0,0,6,14,11
ENSG00000111537,119,62,311,1868,4600,13605
ENSG00000111540,931,235,249,382,396,577
ENSG00000111554,218,84,82,83,72,357
ENSG00000111581,691,323,311,383,697,3873
ENSG00000111596,4715,1687,1814,2616,2316,3417
ENSG00000111602,154,31,58,125,89,1673
ENSG00000111605,2892,1229,1257,1350,2028,3079
ENSG00000111615,2287,1010,836,768,1019,3208
ENSG00000111639,159,50,60,200,211,1707
ENSG00000111640,26650,5788,5557,5847,7688,85905
ENSG00000111641,725,426,663,937,2425,6721
ENSG00000111642,6120,3127,5776,6114,7623,11619
ENSG00000111644,72,8,10,20,6,13
ENSG00000111647,1236,452,495,964,1559,2385
ENSG00000111652,216,42,56,129,147,1068
ENSG00000111653,426,104,144,131,162,202
ENSG00000111664,2,1,0,0,0,0
ENSG00000111665,10,9,4,6,0,62
ENSG00000111666,907,251,193,89,124,538
ENSG00000111667,485,137,159,86,219,3335
ENSG00000111669,2079,404,454,534,1202,15808
ENSG00000111670,861,432,523,678,700,1047
ENSG00000111671,53,23,21,21,26,76
ENSG00000111674,635,263,454,644,939,2354
ENSG00000111676,1361,460,507,515,562,1361
ENSG00000111678,3726,916,834,864,818,1170
ENSG00000111679,2231,706,828,1377,1673,6999
ENSG00000111684,347,107,161,223,243,771
ENSG00000111696,112,38,52,121,326,887
ENSG00000111704,0,0,0,1,1,0
ENSG00000111707,677,374,354,392,383,1270
ENSG00000111711,1095,412,319,347,456,1078
ENSG00000111713,5,1,2,3,2,13
ENSG00000111716,17030,3450,2792,2281,2770,19730
ENSG00000111725,512,109,164,332,444,840
ENSG00000111726,199,44,49,73,82,799
ENSG00000111727,352,159,196,258,220,269
ENSG00000111728,149,26,35,106,203,133
ENSG00000111729,91,33,13,14,15,15
ENSG00000111731,737,383,390,460,463,1315
ENSG00000111732,0,0,0,0,1,0
ENSG00000111737,498,186,494,988,768,1292
ENSG00000111752,1000,277,283,137,93,220
ENSG00000111775,446,120,118,138,190,908
ENSG00000111783,3,0,0,1,0,0
ENSG00000111785,209,55,76,152,112,467
ENSG00000111786,1254,492,478,516,886,3454
ENSG00000111788,51,31,51,25,21,175
ENSG00000111790,1162,362,387,602,523,893
ENSG00000111796,3145,660,495,401,359,38
ENSG00000111799,1,0,2,0,0,4
ENSG00000111801,814,210,204,275,312,659
ENSG00000111802,1018,286,280,347,331,1389
ENSG00000111816,2,0,0,0,1,1
ENSG00000111817,253,84,214,230,264,202
ENSG00000111832,2754,679,585,430,477,1497
ENSG00000111834,18,15,5,1,4,10
ENSG00000111837,25,25,43,76,13,21
ENSG00000111843,179,49,35,35,21,458
ENSG00000111845,125,64,68,226,551,2372
ENSG00000111846,67,21,21,37,17,52
ENSG00000111850,100,48,33,31,41,124
ENSG00000111859,908,411,1159,1926,2234,885
ENSG00000111860,2976,1120,951,789,704,1175
ENSG00000111863,428,108,108,210,249,328
ENSG00000111875,236,62,107,137,113,354
ENSG00000111877,1119,411,308,234,293,975
ENSG00000111879,76,47,13,97,229,469
ENSG00000111880,523,253,214,281,412,1272
ENSG00000111885,436,157,179,364,726,1199
ENSG00000111886,16,2,0,1,3,10
ENSG00000111897,7321,2152,2257,2686,1778,1467
ENSG00000111906,524,112,109,145,301,1876
ENSG00000111907,3,1,1,4,3,4
ENSG00000111911,304,77,106,122,86,265
ENSG00000111912,1291,439,561,1083,1450,1527
ENSG00000111913,1641,608,394,674,741,530
ENSG00000111961,100,28,30,44,35,32
ENSG00000111962,124,21,19,57,129,142
ENSG00000111981,3,1,2,3,21,5
ENSG00000112029,87,36,43,42,58,207
ENSG00000112031,181,69,39,88,108,371
ENSG00000112033,902,370,472,350,272,464
ENSG00000112038,13,2,3,4,0,0
ENSG00000112039,42,14,10,12,12,377
ENSG00000112041,1,0,0,0,0,0
ENSG00000112053,4,3,1,3,3,1
ENSG00000112062,829,489,532,596,481,1568
ENSG00000112078,2810,871,928,1048,1115,2101
ENSG00000112079,1937,784,879,1180,1063,1190
ENSG00000112081,10174,4020,4191,2746,2401,10551
ENSG00000112096,7012,2030,2325,2759,4883,5990
ENSG00000112110,371,145,291,311,182,1287
ENSG00000112115,0,0,32,167,369,276
ENSG00000112116,0,0,2,8,34,1060
ENSG00000112118,241,76,125,234,491,6172
ENSG00000112130,148,43,62,72,105,669
ENSG00000112137,361,187,265,302,240,45
ENSG00000112139,5,2,1,5,5,5
ENSG00000112144,272,124,100,123,65,95
ENSG00000112146,984,313,258,341,325,1250
ENSG00000112149,656,367,1177,1205,1638,960
ENSG00000112159,2419,1551,1722,1914,6238,12163
ENSG00000112164,0,0,0,0,0,1
ENSG00000112167,209,58,42,78,140,238
ENSG00000112182,2966,1260,1366,2443,5597,4617
ENSG00000112183,11,1,0,1,3,0
ENSG00000112186,0,0,0,0,0,0
ENSG00000112195,27,4,9,6,18,23
ENSG00000112200,4496,1957,1873,1787,1319,1911
ENSG00000112208,121,48,71,36,42,265
ENSG00000112210,14,5,7,4,5,104
ENSG00000112212,1,1,1,2,1,0
ENSG00000112218,9,3,5,7,13,25
ENSG00000112232,4,2,0,4,1,2
ENSG00000112234,418,112,105,123,165,481
ENSG00000112237,1191,445,426,480,605,2044
ENSG00000112238,0,1,0,0,0,0
ENSG00000112242,226,84,82,158,190,961
ENSG00000112245,8646,2243,2214,1434,1136,3397
ENSG00000112246,0,0,0,0,0,4
ENSG00000112249,1369,518,421,496,1077,5499
ENSG00000112280,0,0,1,0,0,0
ENSG00000112282,1641,1047,1016,913,802,1436
ENSG00000112290,25,1,4,2,18,135
ENSG00000112293,7,7,7,2,3,17
ENSG00000112294,91,35,27,41,20,304
ENSG00000112297,2538,1557,2136,3400,3217,1167
ENSG00000112299,11,1,6,0,0,0
ENSG00000112303,661,141,70,44,10,53
ENSG00000112304,52,9,14,19,35,381
ENSG00000112305,1025,244,211,223,207,714
ENSG00000112306,72749,14470,12124,12656,14129,24847
ENSG00000112308,3397,1107,1273,1771,1898,3123
ENSG00000112309,30,6,6,4,1,2
ENSG00000112312,233,72,90,44,18,1183
ENSG00000112319,0,0,1,2,0,0
ENSG00000112320,4,0,1,0,3,15
ENSG00000112335,1324,348,231,230,248,1516
ENSG00000112337,0,0,2,0,0,0
ENSG00000112339,2202,1033,1218,1150,1164,2190
ENSG00000112343,1273,578,778,835,560,2060
ENSG00000112357,53,9,21,26,14,71
ENSG00000112365,560,167,163,345,461,583
ENSG00000112367,104,26,29,37,67,313
ENSG00000112378,66,11,19,31,35,50
ENSG00000112379,0,0,0,2,5,38
ENSG00000112394,269,82,83,112,81,106
ENSG00000112406,9541,3136,3751,2919,1900,2037
ENSG00000112414,12,7,3,2,6,8
ENSG00000112419,2143,567,425,344,632,1380
ENSG00000112425,111,56,36,45,73,133
ENSG00000112473,295,75,89,179,209,1207
ENSG00000112486,94,20,35,30,18,29
ENSG00000112499,0,0,0,0,0,0
ENSG00000112511,4090,1905,2975,3623,2365,794
ENSG00000112514,3381,848,707,751,626,1419
ENSG00000112530,19,7,12,3,9,1
ENSG00000112531,3774,1268,1281,1542,1460,1945
ENSG00000112541,2,3,0,0,1,0
ENSG00000112561,231,115,114,103,98,110
ENSG00000112576,4132,1233,1087,808,716,9839
ENSG00000112578,48,14,19,304,736,1690
ENSG00000112584,681,230,222,401,405,542
ENSG00000112592,284,98,141,261,327,958
ENSG00000112599,6,10,13,8,17,23
ENSG00000112619,0,0,0,0,0,0
ENSG00000112624,982,229,201,274,256,562
ENSG00000112640,834,270,215,190,189,1311
ENSG00000112651,313,75,105,100,134,738
ENSG00000112655,43,10,9,4,4,43
ENSG00000112658,733,254,406,616,1096,1888
ENSG00000112659,915,478,479,413,438,710
ENSG00000112667,130,49,53,89,173,287
ENSG00000112679,540,130,138,235,670,845
ENSG00000112685,685,314,342,428,671,1690
ENSG00000112695,1497,348,305,378,629,2328
ENSG00000112697,912,292,329,533,672,2117
ENSG00000112699,465,85,77,42,87,922
ENSG00000112701,2892,1162,1038,1388,1685,3005
ENSG00000112715,892,243,170,203,187,244
ENSG00000112739,3344,1718,2434,2015,1963,3287
ENSG00000112742,21,4,9,1,4,553
ENSG00000112759,46,9,12,28,266,2351
ENSG00000112761,1,1,0,2,3,19
ENSG00000112763,355,162,200,275,211,495
ENSG00000112773,329,158,191,118,129,76
ENSG00000112782,35,14,13,26,39,136
ENSG00000112787,934,627,761,861,971,966
ENSG00000112796,1,0,0,0,0,0
ENSG00000112799,128,18,14,4,4,9
ENSG00000112812,12,1,1,1,2,7
ENSG00000112851,6198,1901,1434,1939,2333,2374
ENSG00000112852,0,0,0,0,0,0
ENSG00000112855,466,255,315,408,348,798
ENSG00000112874,0,0,3,0,0,9
ENSG00000112877,87,41,48,78,105,399
ENSG00000112893,2557,1209,1201,1304,1396,1440
ENSG00000112902,73,18,22,7,3,0
ENSG00000112936,0,2,0,0,1,0
ENSG00000112941,966,486,550,778,1091,1095
ENSG00000112972,773,317,665,1213,1748,3760
ENSG00000112977,1108,275,233,360,426,749
ENSG00000112983,460,124,253,436,433,1342
ENSG00000112984,5,4,0,0,1,37
ENSG00000112992,1155,298,307,320,316,1263
ENSG00000112996,677,267,301,359,590,1588
ENSG00000113013,8130,2957,4002,4507,7441,23427
ENSG00000113048,1226,287,250,262,532,3156
ENSG00000113068,797,161,184,206,221,852
ENSG00000113070,818,176,101,215,414,268
ENSG00000113073,0,0,0,0,2,0
ENSG00000113083,0,0,1,0,0,0
ENSG00000113088,292,53,49,28,10,11
ENSG00000113100,0,0,0,0,1,0
ENSG00000113108,329,217,207,148,147,161
ENSG00000113119,160,63,86,103,180,349
ENSG00000113140,377,42,54,12,12,2
ENSG00000113141,5951,1727,2119,1961,1672,3339
ENSG00000113161,748,349,657,726,717,1782
ENSG00000113163,1007,382,464,632,848,1271
ENSG00000113194,898,365,452,373,414,2145
ENSG00000113209,0,0,0,0,0,0
ENSG00000113212,0,0,0,0,0,0
ENSG00000113231,14,5,13,20,22,0
ENSG00000113240,999,633,827,997,719,590
ENSG00000113248,2,0,0,0,0,1
ENSG00000113249,69,13,12,12,9,10
ENSG00000113263,7789,3317,4582,6250,10060,8619
ENSG00000113269,1071,228,224,213,238,634
ENSG00000113272,284,66,63,127,112,211
ENSG00000113273,218,66,46,50,81,709
ENSG00000113282,3908,1420,1329,1330,1483,3950
ENSG00000113296,13,3,4,0,0,29
ENSG00000113300,553,262,222,329,330,1631
ENSG00000113302,0,0,0,0,0,19
ENSG00000113303,2,3,9,1,2,0
ENSG00000113312,535,136,124,222,333,2111
ENSG00000113318,632,176,185,138,169,1024
ENSG00000113319,1292,418,300,358,465,295
ENSG00000113328,5578,1310,1019,856,852,1962
ENSG00000113356,7,12,6,9,25,302
ENSG00000113360,636,274,257,435,658,2587
ENSG00000113368,1129,326,344,251,319,3792
ENSG00000113369,8053,3015,2628,1626,592,131
ENSG00000113384,1205,320,444,772,967,1928
ENSG00000113387,6228,1833,1714,2034,2294,6691
ENSG00000113389,28,5,8,0,1,0
ENSG00000113391,830,297,156,173,146,428
ENSG00000113407,1547,503,640,1409,5520,7052
ENSG00000113441,3810,1276,1088,1187,1331,2125
ENSG00000113448,7062,2163,2503,1775,1378,606
ENSG00000113456,286,124,150,211,444,1403
ENSG00000113460,899,287,291,430,1055,4070
ENSG00000113494,7,5,6,29,35,2
ENSG00000113504,340,150,199,347,435,603
ENSG00000113520,5,0,16,132,332,116
ENSG00000113522,650,229,202,233,439,2687
ENSG00000113525,0,1,2,24,152,90
ENSG00000113532,426,149,201,498,743,699
ENSG00000113552,205,56,152,533,1372,5360
ENSG00000113555,5,2,7,5,1,11
ENSG00000113558,5405,2307,1952,1740,1794,5295
ENSG00000113569,776,528,550,614,936,5598
ENSG00000113575,3207,1067,1504,1414,1248,3491
ENSG00000113578,0,0,0,0,0,1
ENSG00000113580,4568,1525,1855,2748,3044,1497
ENSG00000113583,335,111,115,256,354,761
ENSG00000113593,753,450,508,500,348,1720
ENSG00000113594,4,0,1,1,3,0
ENSG00000113595,670,288,316,287,183,299
ENSG00000113597,264,109,89,105,110,512
ENSG00000113600,0,0,0,0,0,1
ENSG00000113615,1101,331,532,954,1462,2383
ENSG00000113621,259,149,211,234,246,993
ENSG00000113638,211,63,101,213,192,360
ENSG00000113643,1299,534,497,603,822,5174
ENSG00000113645,34,9,18,18,51,70
ENSG00000113648,4451,1710,1536,1310,1474,4644
ENSG00000113649,2688,1296,1568,1804,2453,5413
ENSG00000113657,10,0,0,1,1,33
ENSG00000113658,291,68,69,42,68,245
ENSG00000113712,3688,1569,1807,2417,2355,3426
ENSG00000113716,1032,460,603,775,988,1800
ENSG00000113719,2045,569,579,518,331,1077
ENSG00000113721,5,4,0,2,1,1
ENSG00000113732,579,116,177,303,527,2046
ENSG00000113734,413,114,132,120,96,313
ENSG00000113739,0,0,0,0,1,8
ENSG00000113742,933,322,374,507,490,775
ENSG00000113749,125,37,35,133,258,383
ENSG00000113758,39,21,26,18,39,99
ENSG00000113761,320,192,223,206,193,640
ENSG00000113763,0,0,1,0,0,0
ENSG00000113790,3,1,1,0,6,28
ENSG00000113810,1963,963,1271,1018,629,4540
ENSG00000113811,3258,863,1003,1211,889,1256
ENSG00000113812,388,129,143,206,197,1149
ENSG00000113838,325,97,79,85,152,341
ENSG00000113845,199,36,65,181,215,1358
ENSG00000113851,4205,1197,1210,714,620,825
ENSG00000113905,0,1,0,0,0,0
ENSG00000113916,2441,806,783,441,504,691
ENSG00000113924,35,49,9,10,9,16
ENSG00000113966,16,10,8,17,25,189
